idx,code,ast,label
125,"def maximum(arr, k):
    if k == 0:
        return []
    arr.sort()
    ans = arr[-k:]
    return ans
","module::left function_definition::left def maximum parameters::left ( arr , k ) parameters::right : block::left if_statement::left if comparison_operator::left k == 0 comparison_operator::right : block::left return_statement::left return list::left [ ] list::right return_statement::right block::right if_statement::right expression_statement::left call::left attribute::left arr . sort attribute::right argument_list::left ( ) argument_list::right call::right expression_statement::right expression_statement::left assignment::left ans = subscript::left arr [ slice::left unary_operator::left - k unary_operator::right : slice::right ] subscript::right assignment::right expression_statement::right return_statement::left return ans return_statement::right block::right function_definition::right module::right",human
126,"def is_palindrome(text: str) -> bool:
    return text == text[::-1]",module::left function_definition::left def is_palindrome parameters::left ( typed_parameter::left text : type::left str type::right typed_parameter::right ) parameters::right -> type::left bool type::right : block::left return_statement::left return comparison_operator::left text == subscript::left text [ slice::left : : unary_operator::left - 1 unary_operator::right slice::right ] subscript::right comparison_operator::right return_statement::right block::right function_definition::right module::right,lm
127,"def double_the_difference(lst):
    return sum(x**2 for x in lst if isinstance(x, int) and x > 0 and x % 2 != 0)","module::left function_definition::left def double_the_difference parameters::left ( lst ) parameters::right : block::left return_statement::left return call::left sum generator_expression::left ( binary_operator::left x ** 2 binary_operator::right for_in_clause::left for x in lst for_in_clause::right if_clause::left if boolean_operator::left boolean_operator::left call::left isinstance argument_list::left ( x , int ) argument_list::right call::right and comparison_operator::left x > 0 comparison_operator::right boolean_operator::right and comparison_operator::left binary_operator::left x % 2 binary_operator::right != 0 comparison_operator::right boolean_operator::right if_clause::right ) generator_expression::right call::right return_statement::right block::right function_definition::right module::right",lm
128,"def tri(n):
    if n == 0:
        return [1]
    my_tri = [1, 3]
    for i in range(2, n + 1):
        if i % 2 == 0:
            my_tri.append(i / 2 + 1)
        else:
            my_tri.append(my_tri[i - 1] + my_tri[i - 2] + (i + 3) / 2)
    return my_tri
","module::left function_definition::left def tri parameters::left ( n ) parameters::right : block::left if_statement::left if comparison_operator::left n == 0 comparison_operator::right : block::left return_statement::left return list::left [ 1 ] list::right return_statement::right block::right if_statement::right expression_statement::left assignment::left my_tri = list::left [ 1 , 3 ] list::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( 2 , binary_operator::left n + 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left i % 2 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left call::left attribute::left my_tri . append attribute::right argument_list::left ( binary_operator::left binary_operator::left i / 2 binary_operator::right + 1 binary_operator::right ) argument_list::right call::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left call::left attribute::left my_tri . append attribute::right argument_list::left ( binary_operator::left binary_operator::left subscript::left my_tri [ binary_operator::left i - 1 binary_operator::right ] subscript::right + subscript::left my_tri [ binary_operator::left i - 2 binary_operator::right ] subscript::right binary_operator::right + binary_operator::left parenthesized_expression::left ( binary_operator::left i + 3 binary_operator::right ) parenthesized_expression::right / 2 binary_operator::right binary_operator::right ) argument_list::right call::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return my_tri return_statement::right block::right function_definition::right module::right",human
129,"def is_palindrome(text: str):
    for i in range(len(text)):
        if text[i] != text[len(text) - 1 - i]:
            return False
    return True
",module::left function_definition::left def is_palindrome parameters::left ( typed_parameter::left text : type::left str type::right typed_parameter::right ) parameters::right : block::left for_statement::left for i in call::left range argument_list::left ( call::left len argument_list::left ( text ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left text [ i ] subscript::right != subscript::left text [ binary_operator::left binary_operator::left call::left len argument_list::left ( text ) argument_list::right call::right - 1 binary_operator::right - i binary_operator::right ] subscript::right comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return True return_statement::right block::right function_definition::right module::right,human
130,"def even_odd_count(num):
    num_str = str(abs(num))
    even_count = sum(1 for char in num_str if int(char) % 2 == 0)
    odd_count = sum(1 for char in num_str if int(char) % 2 != 0)
    return (even_count, odd_count)","module::left function_definition::left def even_odd_count parameters::left ( num ) parameters::right : block::left expression_statement::left assignment::left num_str = call::left str argument_list::left ( call::left abs argument_list::left ( num ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left even_count = call::left sum generator_expression::left ( 1 for_in_clause::left for char in num_str for_in_clause::right if_clause::left if comparison_operator::left binary_operator::left call::left int argument_list::left ( char ) argument_list::right call::right % 2 binary_operator::right == 0 comparison_operator::right if_clause::right ) generator_expression::right call::right assignment::right expression_statement::right expression_statement::left assignment::left odd_count = call::left sum generator_expression::left ( 1 for_in_clause::left for char in num_str for_in_clause::right if_clause::left if comparison_operator::left binary_operator::left call::left int argument_list::left ( char ) argument_list::right call::right % 2 binary_operator::right != 0 comparison_operator::right if_clause::right ) generator_expression::right call::right assignment::right expression_statement::right return_statement::left return tuple::left ( even_count , odd_count ) tuple::right return_statement::right block::right function_definition::right module::right",lm
131,"def find_max(words):
    return sorted(words, key = lambda x: (-len(set(x)), x))[0]
","module::left function_definition::left def find_max parameters::left ( words ) parameters::right : block::left return_statement::left return subscript::left call::left sorted argument_list::left ( words , keyword_argument::left key = lambda::left lambda lambda_parameters::left x lambda_parameters::right : tuple::left ( unary_operator::left - call::left len argument_list::left ( call::left set argument_list::left ( x ) argument_list::right call::right ) argument_list::right call::right unary_operator::right , x ) tuple::right lambda::right keyword_argument::right ) argument_list::right call::right [ 0 ] subscript::right return_statement::right block::right function_definition::right module::right",human
132,"def unique_digits(x):
    odd_digit_elements = []
    for i in x:
        if all (int(c) % 2 == 1 for c in str(i)):
            odd_digit_elements.append(i)
    return sorted(odd_digit_elements)
",module::left function_definition::left def unique_digits parameters::left ( x ) parameters::right : block::left expression_statement::left assignment::left odd_digit_elements = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for i in x : block::left if_statement::left if call::left all generator_expression::left ( comparison_operator::left binary_operator::left call::left int argument_list::left ( c ) argument_list::right call::right % 2 binary_operator::right == 1 comparison_operator::right for_in_clause::left for c in call::left str argument_list::left ( i ) argument_list::right call::right for_in_clause::right ) generator_expression::right call::right : block::left expression_statement::left call::left attribute::left odd_digit_elements . append attribute::right argument_list::left ( i ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return call::left sorted argument_list::left ( odd_digit_elements ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,human
133,"def pairs_sum_to_zero(l):
    seen = set()
    for num in l:
        if -num in seen:
            return True
        seen.add(num)
    return False",module::left function_definition::left def pairs_sum_to_zero parameters::left ( l ) parameters::right : block::left expression_statement::left assignment::left seen = call::left set argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for num in l : block::left if_statement::left if comparison_operator::left unary_operator::left - num unary_operator::right in seen comparison_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right expression_statement::left call::left attribute::left seen . add attribute::right argument_list::left ( num ) argument_list::right call::right expression_statement::right block::right for_statement::right return_statement::left return False return_statement::right block::right function_definition::right module::right,lm
134,"def exchange(lst1, lst2):
    odd = 0
    even = 0
    for i in lst1:
        if i%2 == 1:
            odd += 1
    for i in lst2:
        if i%2 == 0:
            even += 1
    if even >= odd:
        return ""YES""
    return ""NO""
            
","module::left function_definition::left def exchange parameters::left ( lst1 , lst2 ) parameters::right : block::left expression_statement::left assignment::left odd = 0 assignment::right expression_statement::right expression_statement::left assignment::left even = 0 assignment::right expression_statement::right for_statement::left for i in lst1 : block::left if_statement::left if comparison_operator::left binary_operator::left i % 2 binary_operator::right == 1 comparison_operator::right : block::left expression_statement::left augmented_assignment::left odd += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right for_statement::left for i in lst2 : block::left if_statement::left if comparison_operator::left binary_operator::left i % 2 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left augmented_assignment::left even += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right if_statement::left if comparison_operator::left even >= odd comparison_operator::right : block::left return_statement::left return string::left "" YES "" string::right return_statement::right block::right if_statement::right return_statement::left return string::left "" NO "" string::right return_statement::right block::right function_definition::right module::right",human
135,"def bf(planet1, planet2):
    planets = [""Mercury"", ""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"", ""Uranus"", ""Neptune""]
    
    if planet1 not in planets or planet2 not in planets:
        return ()
    
    index1, index2 = planets.index(planet1), planets.index(planet2)
    
    return tuple(sorted(planets[min(index1, index2)+1:max(index1, index2)], key=planets.index))","module::left function_definition::left def bf parameters::left ( planet1 , planet2 ) parameters::right : block::left expression_statement::left assignment::left planets = list::left [ string::left "" Mercury "" string::right , string::left "" Venus "" string::right , string::left "" Earth "" string::right , string::left "" Mars "" string::right , string::left "" Jupiter "" string::right , string::left "" Saturn "" string::right , string::left "" Uranus "" string::right , string::left "" Neptune "" string::right ] list::right assignment::right expression_statement::right if_statement::left if boolean_operator::left comparison_operator::left planet1 not in planets comparison_operator::right or comparison_operator::left planet2 not in planets comparison_operator::right boolean_operator::right : block::left return_statement::left return tuple::left ( ) tuple::right return_statement::right block::right if_statement::right expression_statement::left assignment::left pattern_list::left index1 , index2 pattern_list::right = expression_list::left call::left attribute::left planets . index attribute::right argument_list::left ( planet1 ) argument_list::right call::right , call::left attribute::left planets . index attribute::right argument_list::left ( planet2 ) argument_list::right call::right expression_list::right assignment::right expression_statement::right return_statement::left return call::left tuple argument_list::left ( call::left sorted argument_list::left ( subscript::left planets [ slice::left binary_operator::left call::left min argument_list::left ( index1 , index2 ) argument_list::right call::right + 1 binary_operator::right : call::left max argument_list::left ( index1 , index2 ) argument_list::right call::right slice::right ] subscript::right , keyword_argument::left key = attribute::left planets . index attribute::right keyword_argument::right ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
136,"from typing import List


def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    return [x for x in strings if substring in x]
","module::left import_from_statement::left from dotted_name::left typing dotted_name::right import dotted_name::left List dotted_name::right import_from_statement::right function_definition::left def filter_by_substring parameters::left ( typed_parameter::left strings : type::left generic_type::left List type_parameter::left [ type::left str type::right ] type_parameter::right generic_type::right type::right typed_parameter::right , typed_parameter::left substring : type::left str type::right typed_parameter::right ) parameters::right -> type::left generic_type::left List type_parameter::left [ type::left str type::right ] type_parameter::right generic_type::right type::right : block::left return_statement::left return list_comprehension::left [ x for_in_clause::left for x in strings for_in_clause::right if_clause::left if comparison_operator::left substring in x comparison_operator::right if_clause::right ] list_comprehension::right return_statement::right block::right function_definition::right module::right",human
137,"def largest_divisor(n: int) -> int:
    for i in range(n // 2, 0, -1):
        if n % i == 0:
            return i","module::left function_definition::left def largest_divisor parameters::left ( typed_parameter::left n : type::left int type::right typed_parameter::right ) parameters::right -> type::left int type::right : block::left for_statement::left for i in call::left range argument_list::left ( binary_operator::left n // 2 binary_operator::right , 0 , unary_operator::left - 1 unary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left n % i binary_operator::right == 0 comparison_operator::right : block::left return_statement::left return i return_statement::right block::right if_statement::right block::right for_statement::right block::right function_definition::right module::right",lm
138,"def sorted_list_sum(lst):
    # Deleting strings with odd lengths
    filtered_lst = [s for s in lst if len(s) % 2 == 0]
    # Sorting the filtered list first by length then alphabetically
    sorted_lst = sorted(filtered_lst, key=lambda x: (len(x), x))
    return sorted_lst","module::left function_definition::left def sorted_list_sum parameters::left ( lst ) parameters::right : # Deleting strings with odd lengths block::left expression_statement::left assignment::left filtered_lst = list_comprehension::left [ s for_in_clause::left for s in lst for_in_clause::right if_clause::left if comparison_operator::left binary_operator::left call::left len argument_list::left ( s ) argument_list::right call::right % 2 binary_operator::right == 0 comparison_operator::right if_clause::right ] list_comprehension::right assignment::right expression_statement::right # Sorting the filtered list first by length then alphabetically expression_statement::left assignment::left sorted_lst = call::left sorted argument_list::left ( filtered_lst , keyword_argument::left key = lambda::left lambda lambda_parameters::left x lambda_parameters::right : tuple::left ( call::left len argument_list::left ( x ) argument_list::right call::right , x ) tuple::right lambda::right keyword_argument::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return sorted_lst return_statement::right block::right function_definition::right module::right",lm
139,"def right_angle_triangle(a, b, c):
    sides = sorted([a, b, c])
    return sides[0]**2 + sides[1]**2 == sides[2]**2","module::left function_definition::left def right_angle_triangle parameters::left ( a , b , c ) parameters::right : block::left expression_statement::left assignment::left sides = call::left sorted argument_list::left ( list::left [ a , b , c ] list::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return comparison_operator::left binary_operator::left binary_operator::left subscript::left sides [ 0 ] subscript::right ** 2 binary_operator::right + binary_operator::left subscript::left sides [ 1 ] subscript::right ** 2 binary_operator::right binary_operator::right == binary_operator::left subscript::left sides [ 2 ] subscript::right ** 2 binary_operator::right comparison_operator::right return_statement::right block::right function_definition::right module::right",lm
140,"def numerical_letter_grade(grades):
    letter_grades = []
    for gpa in grades:
        if gpa == 4.0:
            letter_grades.append('A+')
        elif gpa > 3.7:
            letter_grades.append('A')
        elif gpa > 3.3:
            letter_grades.append('A-')
        elif gpa > 3.0:
            letter_grades.append('B+')
        elif gpa > 2.7:
            letter_grades.append('B')
        elif gpa > 2.3:
            letter_grades.append('B-')
        elif gpa > 2.0:
            letter_grades.append('C+')
        elif gpa > 1.7:
            letter_grades.append('C')
        elif gpa > 1.3:
            letter_grades.append('C-')
        elif gpa > 1.0:
            letter_grades.append('D+')
        elif gpa > 0.7:
            letter_grades.append('D')
        elif gpa > 0.0:
            letter_grades.append('D-')
        else:
            letter_grades.append('E')
    return letter_grades",module::left function_definition::left def numerical_letter_grade parameters::left ( grades ) parameters::right : block::left expression_statement::left assignment::left letter_grades = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for gpa in grades : block::left if_statement::left if comparison_operator::left gpa == 4.0 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grades . append attribute::right argument_list::left ( string::left ' A+ ' string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::left elif comparison_operator::left gpa > 3.7 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grades . append attribute::right argument_list::left ( string::left ' A ' string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left gpa > 3.3 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grades . append attribute::right argument_list::left ( string::left ' A- ' string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left gpa > 3.0 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grades . append attribute::right argument_list::left ( string::left ' B+ ' string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left gpa > 2.7 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grades . append attribute::right argument_list::left ( string::left ' B ' string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left gpa > 2.3 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grades . append attribute::right argument_list::left ( string::left ' B- ' string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left gpa > 2.0 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grades . append attribute::right argument_list::left ( string::left ' C+ ' string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left gpa > 1.7 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grades . append attribute::right argument_list::left ( string::left ' C ' string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left gpa > 1.3 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grades . append attribute::right argument_list::left ( string::left ' C- ' string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left gpa > 1.0 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grades . append attribute::right argument_list::left ( string::left ' D+ ' string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left gpa > 0.7 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grades . append attribute::right argument_list::left ( string::left ' D ' string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left gpa > 0.0 comparison_operator::right : block::left expression_statement::left call::left attribute::left letter_grades . append attribute::right argument_list::left ( string::left ' D- ' string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right else_clause::left else : block::left expression_statement::left call::left attribute::left letter_grades . append attribute::right argument_list::left ( string::left ' E ' string::right ) argument_list::right call::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return letter_grades return_statement::right block::right function_definition::right module::right,lm
141,"def strlen(string: str) -> int:
    return len(string)",module::left function_definition::left def strlen parameters::left ( typed_parameter::left string : type::left str type::right typed_parameter::right ) parameters::right -> type::left int type::right : block::left return_statement::left return call::left len argument_list::left ( string ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,lm
142,"def sort_array(array):
    return [] if len(array) == 0 else sorted(array, reverse= (array[0]+array[-1]) % 2 == 0) 
","module::left function_definition::left def sort_array parameters::left ( array ) parameters::right : block::left return_statement::left return conditional_expression::left list::left [ ] list::right if comparison_operator::left call::left len argument_list::left ( array ) argument_list::right call::right == 0 comparison_operator::right else call::left sorted argument_list::left ( array , keyword_argument::left reverse = comparison_operator::left binary_operator::left parenthesized_expression::left ( binary_operator::left subscript::left array [ 0 ] subscript::right + subscript::left array [ unary_operator::left - 1 unary_operator::right ] subscript::right binary_operator::right ) parenthesized_expression::right % 2 binary_operator::right == 0 comparison_operator::right keyword_argument::right ) argument_list::right call::right conditional_expression::right return_statement::right block::right function_definition::right module::right",human
143,"def simplify(x, n):
    def fraction_to_tuple(fraction):
        numerator, denominator = map(int, fraction.split('/'))
        return numerator, denominator
    
    def simplify_fraction(numerator, denominator):
        gcd = lambda a, b: a if not b else gcd(b, a % b)
        common_divisor = gcd(numerator, denominator)
        return numerator // common_divisor, denominator // common_divisor
    
    num_x, denom_x = fraction_to_tuple(x)
    num_n, denom_n = fraction_to_tuple(n)
    
    result_num = num_x * num_n
    result_denom = denom_x * denom_n
    
    simplified_num, simplified_denom = simplify_fraction(result_num, result_denom)
    
    return simplified_denom == 1","module::left function_definition::left def simplify parameters::left ( x , n ) parameters::right : block::left function_definition::left def fraction_to_tuple parameters::left ( fraction ) parameters::right : block::left expression_statement::left assignment::left pattern_list::left numerator , denominator pattern_list::right = call::left map argument_list::left ( int , call::left attribute::left fraction . split attribute::right argument_list::left ( string::left ' / ' string::right ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return expression_list::left numerator , denominator expression_list::right return_statement::right block::right function_definition::right function_definition::left def simplify_fraction parameters::left ( numerator , denominator ) parameters::right : block::left expression_statement::left assignment::left gcd = lambda::left lambda lambda_parameters::left a , b lambda_parameters::right : conditional_expression::left a if not_operator::left not b not_operator::right else call::left gcd argument_list::left ( b , binary_operator::left a % b binary_operator::right ) argument_list::right call::right conditional_expression::right lambda::right assignment::right expression_statement::right expression_statement::left assignment::left common_divisor = call::left gcd argument_list::left ( numerator , denominator ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return expression_list::left binary_operator::left numerator // common_divisor binary_operator::right , binary_operator::left denominator // common_divisor binary_operator::right expression_list::right return_statement::right block::right function_definition::right expression_statement::left assignment::left pattern_list::left num_x , denom_x pattern_list::right = call::left fraction_to_tuple argument_list::left ( x ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left pattern_list::left num_n , denom_n pattern_list::right = call::left fraction_to_tuple argument_list::left ( n ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left result_num = binary_operator::left num_x * num_n binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left result_denom = binary_operator::left denom_x * denom_n binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left pattern_list::left simplified_num , simplified_denom pattern_list::right = call::left simplify_fraction argument_list::left ( result_num , result_denom ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return comparison_operator::left simplified_denom == 1 comparison_operator::right return_statement::right block::right function_definition::right module::right",lm
144,"def solve(s):
    flg = 0
    idx = 0
    new_str = list(s)
    for i in s:
        if i.isalpha():
            new_str[idx] = i.swapcase()
            flg = 1
        idx += 1
    s = """"
    for i in new_str:
        s += i
    if flg == 0:
        return s[len(s)::-1]
    return s
","module::left function_definition::left def solve parameters::left ( s ) parameters::right : block::left expression_statement::left assignment::left flg = 0 assignment::right expression_statement::right expression_statement::left assignment::left idx = 0 assignment::right expression_statement::right expression_statement::left assignment::left new_str = call::left list argument_list::left ( s ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for i in s : block::left if_statement::left if call::left attribute::left i . isalpha attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left assignment::left subscript::left new_str [ idx ] subscript::right = call::left attribute::left i . swapcase attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left flg = 1 assignment::right expression_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left idx += 1 augmented_assignment::right expression_statement::right block::right for_statement::right expression_statement::left assignment::left s = string::left "" "" string::right assignment::right expression_statement::right for_statement::left for i in new_str : block::left expression_statement::left augmented_assignment::left s += i augmented_assignment::right expression_statement::right block::right for_statement::right if_statement::left if comparison_operator::left flg == 0 comparison_operator::right : block::left return_statement::left return subscript::left s [ slice::left call::left len argument_list::left ( s ) argument_list::right call::right : : unary_operator::left - 1 unary_operator::right slice::right ] subscript::right return_statement::right block::right if_statement::right return_statement::left return s return_statement::right block::right function_definition::right module::right",human
145,"def anti_shuffle(s):
    words = s.split(' ')
    sorted_words = [''.join(sorted(word)) for word in words]
    return ' '.join(sorted_words)",module::left function_definition::left def anti_shuffle parameters::left ( s ) parameters::right : block::left expression_statement::left assignment::left words = call::left attribute::left s . split attribute::right argument_list::left ( string::left '   ' string::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left sorted_words = list_comprehension::left [ call::left attribute::left string::left ' ' string::right . join attribute::right argument_list::left ( call::left sorted argument_list::left ( word ) argument_list::right call::right ) argument_list::right call::right for_in_clause::left for word in words for_in_clause::right ] list_comprehension::right assignment::right expression_statement::right return_statement::left return call::left attribute::left string::left '   ' string::right . join attribute::right argument_list::left ( sorted_words ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,lm
146,"def file_name_check(file_name):
    suf = ['txt', 'exe', 'dll']
    lst = file_name.split(sep='.')
    if len(lst) != 2:
        return 'No'
    if not lst[1] in suf:
        return 'No'
    if len(lst[0]) == 0:
        return 'No'
    if not lst[0][0].isalpha():
        return 'No'
    t = len([x for x in lst[0] if x.isdigit()])
    if t > 3:
        return 'No'
    return 'Yes'
","module::left function_definition::left def file_name_check parameters::left ( file_name ) parameters::right : block::left expression_statement::left assignment::left suf = list::left [ string::left ' txt ' string::right , string::left ' exe ' string::right , string::left ' dll ' string::right ] list::right assignment::right expression_statement::right expression_statement::left assignment::left lst = call::left attribute::left file_name . split attribute::right argument_list::left ( keyword_argument::left sep = string::left ' . ' string::right keyword_argument::right ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if comparison_operator::left call::left len argument_list::left ( lst ) argument_list::right call::right != 2 comparison_operator::right : block::left return_statement::left return string::left ' No ' string::right return_statement::right block::right if_statement::right if_statement::left if not_operator::left not comparison_operator::left subscript::left lst [ 1 ] subscript::right in suf comparison_operator::right not_operator::right : block::left return_statement::left return string::left ' No ' string::right return_statement::right block::right if_statement::right if_statement::left if comparison_operator::left call::left len argument_list::left ( subscript::left lst [ 0 ] subscript::right ) argument_list::right call::right == 0 comparison_operator::right : block::left return_statement::left return string::left ' No ' string::right return_statement::right block::right if_statement::right if_statement::left if not_operator::left not call::left attribute::left subscript::left subscript::left lst [ 0 ] subscript::right [ 0 ] subscript::right . isalpha attribute::right argument_list::left ( ) argument_list::right call::right not_operator::right : block::left return_statement::left return string::left ' No ' string::right return_statement::right block::right if_statement::right expression_statement::left assignment::left t = call::left len argument_list::left ( list_comprehension::left [ x for_in_clause::left for x in subscript::left lst [ 0 ] subscript::right for_in_clause::right if_clause::left if call::left attribute::left x . isdigit attribute::right argument_list::left ( ) argument_list::right call::right if_clause::right ] list_comprehension::right ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if comparison_operator::left t > 3 comparison_operator::right : block::left return_statement::left return string::left ' No ' string::right return_statement::right block::right if_statement::right return_statement::left return string::left ' Yes ' string::right return_statement::right block::right function_definition::right module::right",human
147,"def prod_signs(arr):
    if not arr: return None
    prod = 0 if 0 in arr else (-1) ** len(list(filter(lambda x: x < 0, arr)))
    return prod * sum([abs(i) for i in arr])
","module::left function_definition::left def prod_signs parameters::left ( arr ) parameters::right : block::left if_statement::left if not_operator::left not arr not_operator::right : block::left return_statement::left return None return_statement::right block::right if_statement::right expression_statement::left assignment::left prod = conditional_expression::left 0 if comparison_operator::left 0 in arr comparison_operator::right else binary_operator::left parenthesized_expression::left ( unary_operator::left - 1 unary_operator::right ) parenthesized_expression::right ** call::left len argument_list::left ( call::left list argument_list::left ( call::left filter argument_list::left ( lambda::left lambda lambda_parameters::left x lambda_parameters::right : comparison_operator::left x < 0 comparison_operator::right lambda::right , arr ) argument_list::right call::right ) argument_list::right call::right ) argument_list::right call::right binary_operator::right conditional_expression::right assignment::right expression_statement::right return_statement::left return binary_operator::left prod * call::left sum argument_list::left ( list_comprehension::left [ call::left abs argument_list::left ( i ) argument_list::right call::right for_in_clause::left for i in arr for_in_clause::right ] list_comprehension::right ) argument_list::right call::right binary_operator::right return_statement::right block::right function_definition::right module::right",human
148,"from typing import List

def parse_music(music_string: str) -> List[int]:
    notes = music_string.split()
    beats = []
    
    for note in notes:
        if note == 'o':
            beats.append(4)
        elif note == 'o|':
            beats.append(2)
        elif note == '.|':
            beats.append(1)
    
    return beats",module::left import_from_statement::left from dotted_name::left typing dotted_name::right import dotted_name::left List dotted_name::right import_from_statement::right function_definition::left def parse_music parameters::left ( typed_parameter::left music_string : type::left str type::right typed_parameter::right ) parameters::right -> type::left generic_type::left List type_parameter::left [ type::left int type::right ] type_parameter::right generic_type::right type::right : block::left expression_statement::left assignment::left notes = call::left attribute::left music_string . split attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left beats = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for note in notes : block::left if_statement::left if comparison_operator::left note == string::left ' o ' string::right comparison_operator::right : block::left expression_statement::left call::left attribute::left beats . append attribute::right argument_list::left ( 4 ) argument_list::right call::right expression_statement::right block::right elif_clause::left elif comparison_operator::left note == string::left ' o| ' string::right comparison_operator::right : block::left expression_statement::left call::left attribute::left beats . append attribute::right argument_list::left ( 2 ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left note == string::left ' .| ' string::right comparison_operator::right : block::left expression_statement::left call::left attribute::left beats . append attribute::right argument_list::left ( 1 ) argument_list::right call::right expression_statement::right block::right elif_clause::right if_statement::right block::right for_statement::right return_statement::left return beats return_statement::right block::right function_definition::right module::right,lm
