idx,code,ast,label
1228,"def find_num_solutions(a, b, c):
    discriminator = b**2 - 4*a*c
    if discriminator > 0:
        return 2
    elif discriminator == 0:
        return 1
    else:
        return 0","module::left function_definition::left def find_num_solutions parameters::left ( a , b , c ) parameters::right : block::left expression_statement::left assignment::left discriminator = binary_operator::left binary_operator::left b ** 2 binary_operator::right - binary_operator::left binary_operator::left 4 * a binary_operator::right * c binary_operator::right binary_operator::right assignment::right expression_statement::right if_statement::left if comparison_operator::left discriminator > 0 comparison_operator::right : block::left return_statement::left return 2 return_statement::right block::right elif_clause::left elif comparison_operator::left discriminator == 0 comparison_operator::right : block::left return_statement::left return 1 return_statement::right block::right elif_clause::right else_clause::left else : block::left return_statement::left return 0 return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",lm
1229,"def no_profit_no_loss(cost_price, selling_price):
    return cost_price == selling_price","module::left function_definition::left def no_profit_no_loss parameters::left ( cost_price , selling_price ) parameters::right : block::left return_statement::left return comparison_operator::left cost_price == selling_price comparison_operator::right return_statement::right block::right function_definition::right module::right",lm
1230,"def findKthElement(arr1, arr2, k):
    m, n = len(arr1), len(arr2)
    if m > n:
        return findKthElement(arr2, arr1, k)

    low, high = 0, min(k, m)

    while low <= high:
        cut1 = (low + high) // 2
        cut2 = k - cut1
        left1 = float('-inf') if cut1 == 0 else arr1[cut1 - 1]
        left2 = float('-inf') if cut2 == 0 else arr2[cut2 - 1]
        right1 = float('inf') if cut1 == m else arr1[cut1]
        right2 = float('inf') if cut2 == n else arr2[cut2]

        if left1 <= right2 and left2 <= right1:
            return max(left1, left2)
        elif left1 > right2:
            high = cut1 - 1
        else:
            low = cut1 + 1

    return -1","module::left function_definition::left def findKthElement parameters::left ( arr1 , arr2 , k ) parameters::right : block::left expression_statement::left assignment::left pattern_list::left m , n pattern_list::right = expression_list::left call::left len argument_list::left ( arr1 ) argument_list::right call::right , call::left len argument_list::left ( arr2 ) argument_list::right call::right expression_list::right assignment::right expression_statement::right if_statement::left if comparison_operator::left m > n comparison_operator::right : block::left return_statement::left return call::left findKthElement argument_list::left ( arr2 , arr1 , k ) argument_list::right call::right return_statement::right block::right if_statement::right expression_statement::left assignment::left pattern_list::left low , high pattern_list::right = expression_list::left 0 , call::left min argument_list::left ( k , m ) argument_list::right call::right expression_list::right assignment::right expression_statement::right while_statement::left while comparison_operator::left low <= high comparison_operator::right : block::left expression_statement::left assignment::left cut1 = binary_operator::left parenthesized_expression::left ( binary_operator::left low + high binary_operator::right ) parenthesized_expression::right // 2 binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left cut2 = binary_operator::left k - cut1 binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left left1 = conditional_expression::left call::left float argument_list::left ( string::left ' -inf ' string::right ) argument_list::right call::right if comparison_operator::left cut1 == 0 comparison_operator::right else subscript::left arr1 [ binary_operator::left cut1 - 1 binary_operator::right ] subscript::right conditional_expression::right assignment::right expression_statement::right expression_statement::left assignment::left left2 = conditional_expression::left call::left float argument_list::left ( string::left ' -inf ' string::right ) argument_list::right call::right if comparison_operator::left cut2 == 0 comparison_operator::right else subscript::left arr2 [ binary_operator::left cut2 - 1 binary_operator::right ] subscript::right conditional_expression::right assignment::right expression_statement::right expression_statement::left assignment::left right1 = conditional_expression::left call::left float argument_list::left ( string::left ' inf ' string::right ) argument_list::right call::right if comparison_operator::left cut1 == m comparison_operator::right else subscript::left arr1 [ cut1 ] subscript::right conditional_expression::right assignment::right expression_statement::right expression_statement::left assignment::left right2 = conditional_expression::left call::left float argument_list::left ( string::left ' inf ' string::right ) argument_list::right call::right if comparison_operator::left cut2 == n comparison_operator::right else subscript::left arr2 [ cut2 ] subscript::right conditional_expression::right assignment::right expression_statement::right if_statement::left if boolean_operator::left comparison_operator::left left1 <= right2 comparison_operator::right and comparison_operator::left left2 <= right1 comparison_operator::right boolean_operator::right : block::left return_statement::left return call::left max argument_list::left ( left1 , left2 ) argument_list::right call::right return_statement::right block::right elif_clause::left elif comparison_operator::left left1 > right2 comparison_operator::right : block::left expression_statement::left assignment::left high = binary_operator::left cut1 - 1 binary_operator::right assignment::right expression_statement::right block::right elif_clause::right else_clause::left else : block::left expression_statement::left assignment::left low = binary_operator::left cut1 + 1 binary_operator::right assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right while_statement::right return_statement::left return unary_operator::left - 1 unary_operator::right return_statement::right block::right function_definition::right module::right",lm
1231,"def sum_even_and_even_index(arr,n):  
    i = 0
    sum = 0
    for i in range(0,n,2): 
        if (arr[i] % 2 == 0) : 
            sum += arr[i]  
    return sum","module::left function_definition::left def sum_even_and_even_index parameters::left ( arr , n ) parameters::right : block::left expression_statement::left assignment::left i = 0 assignment::right expression_statement::right expression_statement::left assignment::left sum = 0 assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( 0 , n , 2 ) argument_list::right call::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left binary_operator::left subscript::left arr [ i ] subscript::right % 2 binary_operator::right == 0 comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left augmented_assignment::left sum += subscript::left arr [ i ] subscript::right augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return sum return_statement::right block::right function_definition::right module::right",human
1232,"def previous_palindrome(num):
    for x in range(num-1,0,-1):
        if str(x) == str(x)[::-1]:
            return x","module::left function_definition::left def previous_palindrome parameters::left ( num ) parameters::right : block::left for_statement::left for x in call::left range argument_list::left ( binary_operator::left num - 1 binary_operator::right , 0 , unary_operator::left - 1 unary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left call::left str argument_list::left ( x ) argument_list::right call::right == subscript::left call::left str argument_list::left ( x ) argument_list::right call::right [ slice::left : : unary_operator::left - 1 unary_operator::right slice::right ] subscript::right comparison_operator::right : block::left return_statement::left return x return_statement::right block::right if_statement::right block::right for_statement::right block::right function_definition::right module::right",human
1233,"def remove_chars(s1, s2):
    return ''.join(filter(lambda x: x not in s2, s1))","module::left function_definition::left def remove_chars parameters::left ( s1 , s2 ) parameters::right : block::left return_statement::left return call::left attribute::left string::left ' ' string::right . join attribute::right argument_list::left ( call::left filter argument_list::left ( lambda::left lambda lambda_parameters::left x lambda_parameters::right : comparison_operator::left x not in s2 comparison_operator::right lambda::right , s1 ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
1234,"import re  
regex = r'^[a-z]$|^([a-z]).*\1$'
def check_char(string): 
	if(re.search(regex, string)): 
		return ""Valid"" 
	else: 
		return ""Invalid"" ","module::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right expression_statement::left assignment::left regex = string::left r' ^[a-z]$|^([a-z]).*\1$ ' string::right assignment::right expression_statement::right function_definition::left def check_char parameters::left ( string ) parameters::right : block::left if_statement::left if parenthesized_expression::left ( call::left attribute::left re . search attribute::right argument_list::left ( regex , string ) argument_list::right call::right ) parenthesized_expression::right : block::left return_statement::left return string::left "" Valid "" string::right return_statement::right block::right else_clause::left else : block::left return_statement::left return string::left "" Invalid "" string::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",human
1235,"def all_Bits_Set_In_The_Given_Range(n,l,r):  
    num = (((1 << r) - 1) ^ ((1 << (l - 1)) - 1)) 
    new_num = n & num
    if (new_num == 0): 
        return True
    return False","module::left function_definition::left def all_Bits_Set_In_The_Given_Range parameters::left ( n , l , r ) parameters::right : block::left expression_statement::left assignment::left num = parenthesized_expression::left ( binary_operator::left parenthesized_expression::left ( binary_operator::left parenthesized_expression::left ( binary_operator::left 1 << r binary_operator::right ) parenthesized_expression::right - 1 binary_operator::right ) parenthesized_expression::right ^ parenthesized_expression::left ( binary_operator::left parenthesized_expression::left ( binary_operator::left 1 << parenthesized_expression::left ( binary_operator::left l - 1 binary_operator::right ) parenthesized_expression::right binary_operator::right ) parenthesized_expression::right - 1 binary_operator::right ) parenthesized_expression::right binary_operator::right ) parenthesized_expression::right assignment::right expression_statement::right expression_statement::left assignment::left new_num = binary_operator::left n & num binary_operator::right assignment::right expression_statement::right if_statement::left if parenthesized_expression::left ( comparison_operator::left new_num == 0 comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return True return_statement::right block::right if_statement::right return_statement::left return False return_statement::right block::right function_definition::right module::right",human
1236,"def count_equal_element_pairs(arr):
    count = 0
    for i in range(len(arr)):
        for j in range(i + 1, len(arr)):
            if arr[i] == arr[j]:
                count += 1
    return count","module::left function_definition::left def count_equal_element_pairs parameters::left ( arr ) parameters::right : block::left expression_statement::left assignment::left count = 0 assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( call::left len argument_list::left ( arr ) argument_list::right call::right ) argument_list::right call::right : block::left for_statement::left for j in call::left range argument_list::left ( binary_operator::left i + 1 binary_operator::right , call::left len argument_list::left ( arr ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left arr [ i ] subscript::right == subscript::left arr [ j ] subscript::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left count += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return count return_statement::right block::right function_definition::right module::right",lm
1237,"def highest_Power_of_2(n): 
    res = 0; 
    for i in range(n, 0, -1):  
        if ((i & (i - 1)) == 0): 
            res = i; 
            break;      
    return res; ","module::left function_definition::left def highest_Power_of_2 parameters::left ( n ) parameters::right : block::left expression_statement::left assignment::left res = 0 assignment::right expression_statement::right ; for_statement::left for i in call::left range argument_list::left ( n , 0 , unary_operator::left - 1 unary_operator::right ) argument_list::right call::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left parenthesized_expression::left ( binary_operator::left i & parenthesized_expression::left ( binary_operator::left i - 1 binary_operator::right ) parenthesized_expression::right binary_operator::right ) parenthesized_expression::right == 0 comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left assignment::left res = i assignment::right expression_statement::right ; break_statement::left break break_statement::right ; block::right if_statement::right block::right for_statement::right return_statement::left return res return_statement::right ; block::right function_definition::right module::right",human
1238,"import heapq

def heap_sort(values):
    heap = []
    for value in values:
        heapq.heappush(heap, value)
    sorted_values = []
    while heap:
        sorted_values.append(heapq.heappop(heap))
    return sorted_values","module::left import_statement::left import dotted_name::left heapq dotted_name::right import_statement::right function_definition::left def heap_sort parameters::left ( values ) parameters::right : block::left expression_statement::left assignment::left heap = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for value in values : block::left expression_statement::left call::left attribute::left heapq . heappush attribute::right argument_list::left ( heap , value ) argument_list::right call::right expression_statement::right block::right for_statement::right expression_statement::left assignment::left sorted_values = list::left [ ] list::right assignment::right expression_statement::right while_statement::left while heap : block::left expression_statement::left call::left attribute::left sorted_values . append attribute::right argument_list::left ( call::left attribute::left heapq . heappop attribute::right argument_list::left ( heap ) argument_list::right call::right ) argument_list::right call::right expression_statement::right block::right while_statement::right return_statement::left return sorted_values return_statement::right block::right function_definition::right module::right",lm
1239,"def trim_tuple(test_list, K):
  res = []
  for ele in test_list:
    N = len(ele)
    res.append(tuple(list(ele)[K: N - K]))
  return (str(res)) ","module::left function_definition::left def trim_tuple parameters::left ( test_list , K ) parameters::right : block::left expression_statement::left assignment::left res = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for ele in test_list : block::left expression_statement::left assignment::left N = call::left len argument_list::left ( ele ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left call::left attribute::left res . append attribute::right argument_list::left ( call::left tuple argument_list::left ( subscript::left call::left list argument_list::left ( ele ) argument_list::right call::right [ slice::left K : binary_operator::left N - K binary_operator::right slice::right ] subscript::right ) argument_list::right call::right ) argument_list::right call::right expression_statement::right block::right for_statement::right return_statement::left return parenthesized_expression::left ( call::left str argument_list::left ( res ) argument_list::right call::right ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
1240,"def is_subset_tuple(tuple1, tuple2):
    return all(item in tuple2 for item in tuple1)","module::left function_definition::left def is_subset_tuple parameters::left ( tuple1 , tuple2 ) parameters::right : block::left return_statement::left return call::left all generator_expression::left ( comparison_operator::left item in tuple2 comparison_operator::right for_in_clause::left for item in tuple1 for_in_clause::right ) generator_expression::right call::right return_statement::right block::right function_definition::right module::right",lm
1241,"def power_list(bases):
    return list(map(lambda x: x**bases.index(x), bases))","module::left function_definition::left def power_list parameters::left ( bases ) parameters::right : block::left return_statement::left return call::left list argument_list::left ( call::left map argument_list::left ( lambda::left lambda lambda_parameters::left x lambda_parameters::right : binary_operator::left x ** call::left attribute::left bases . index attribute::right argument_list::left ( x ) argument_list::right call::right binary_operator::right lambda::right , bases ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
1242,"def cube_volume(side_length):
    return side_length ** 3",module::left function_definition::left def cube_volume parameters::left ( side_length ) parameters::right : block::left return_statement::left return binary_operator::left side_length ** 3 binary_operator::right return_statement::right block::right function_definition::right module::right,lm
1243,"def find_closest_elements(arr1, arr2, arr3):
    i, j, k = 0, 0, 0
    min_diff = float('inf')
    closest_triplet = (0, 0, 0)

    while i < len(arr1) and j < len(arr2) and k < len(arr3):
        # Find the maximum and minimum of the current three elements
        current_max = max(arr1[i], arr2[j], arr3[k])
        current_min = min(arr1[i], arr2[j], arr3[k])
        
        # Update the smallest difference and the result
        if current_max - current_min < min_diff:
            min_diff = current_max - current_min
            closest_triplet = (arr1[i], arr2[j], arr3[k])
        
        # Move to the next element in the array with the smallest value
        if arr1[i] == current_min:
            i += 1
        elif arr2[j] == current_min:
            j += 1
        else:
            k += 1
    
    return closest_triplet","module::left function_definition::left def find_closest_elements parameters::left ( arr1 , arr2 , arr3 ) parameters::right : block::left expression_statement::left assignment::left pattern_list::left i , j , k pattern_list::right = expression_list::left 0 , 0 , 0 expression_list::right assignment::right expression_statement::right expression_statement::left assignment::left min_diff = call::left float argument_list::left ( string::left ' inf ' string::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left closest_triplet = tuple::left ( 0 , 0 , 0 ) tuple::right assignment::right expression_statement::right while_statement::left while boolean_operator::left boolean_operator::left comparison_operator::left i < call::left len argument_list::left ( arr1 ) argument_list::right call::right comparison_operator::right and comparison_operator::left j < call::left len argument_list::left ( arr2 ) argument_list::right call::right comparison_operator::right boolean_operator::right and comparison_operator::left k < call::left len argument_list::left ( arr3 ) argument_list::right call::right comparison_operator::right boolean_operator::right : # Find the maximum and minimum of the current three elements block::left expression_statement::left assignment::left current_max = call::left max argument_list::left ( subscript::left arr1 [ i ] subscript::right , subscript::left arr2 [ j ] subscript::right , subscript::left arr3 [ k ] subscript::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left current_min = call::left min argument_list::left ( subscript::left arr1 [ i ] subscript::right , subscript::left arr2 [ j ] subscript::right , subscript::left arr3 [ k ] subscript::right ) argument_list::right call::right assignment::right expression_statement::right # Update the smallest difference and the result if_statement::left if comparison_operator::left binary_operator::left current_max - current_min binary_operator::right < min_diff comparison_operator::right : block::left expression_statement::left assignment::left min_diff = binary_operator::left current_max - current_min binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left closest_triplet = tuple::left ( subscript::left arr1 [ i ] subscript::right , subscript::left arr2 [ j ] subscript::right , subscript::left arr3 [ k ] subscript::right ) tuple::right assignment::right expression_statement::right block::right if_statement::right # Move to the next element in the array with the smallest value if_statement::left if comparison_operator::left subscript::left arr1 [ i ] subscript::right == current_min comparison_operator::right : block::left expression_statement::left augmented_assignment::left i += 1 augmented_assignment::right expression_statement::right block::right elif_clause::left elif comparison_operator::left subscript::left arr2 [ j ] subscript::right == current_min comparison_operator::right : block::left expression_statement::left augmented_assignment::left j += 1 augmented_assignment::right expression_statement::right block::right elif_clause::right else_clause::left else : block::left expression_statement::left augmented_assignment::left k += 1 augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right while_statement::right return_statement::left return closest_triplet return_statement::right block::right function_definition::right module::right",lm
1244,"def is_undulating(n): 
	if (len(n) <= 2): 
		return False
	for i in range(2, len(n)): 
		if (n[i - 2] != n[i]): 
			return False
	return True","module::left function_definition::left def is_undulating parameters::left ( n ) parameters::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left call::left len argument_list::left ( n ) argument_list::right call::right <= 2 comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return False return_statement::right block::right if_statement::right for_statement::left for i in call::left range argument_list::left ( 2 , call::left len argument_list::left ( n ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left subscript::left n [ binary_operator::left i - 2 binary_operator::right ] subscript::right != subscript::left n [ i ] subscript::right comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return True return_statement::right block::right function_definition::right module::right",human
1245,"def get_complex_angle(z):
    import cmath
    return cmath.phase(z)",module::left function_definition::left def get_complex_angle parameters::left ( z ) parameters::right : block::left import_statement::left import dotted_name::left cmath dotted_name::right import_statement::right return_statement::left return call::left attribute::left cmath . phase attribute::right argument_list::left ( z ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,lm
1246,"def merge_sort(arr):
    if len(arr) > 1:
        mid = len(arr) // 2
        L = arr[:mid]
        R = arr[mid:]

        merge_sort(L)
        merge_sort(R)

        i = j = k = 0

        while i < len(L) and j < len(R):
            if L[i] < R[j]:
                arr[k] = L[i]
                i += 1
            else:
                arr[k] = R[j]
                j += 1
            k += 1

        while i < len(L):
            arr[k] = L[i]
            i += 1
            k += 1

        while j < len(R):
            arr[k] = R[j]
            j += 1
            k += 1",module::left function_definition::left def merge_sort parameters::left ( arr ) parameters::right : block::left if_statement::left if comparison_operator::left call::left len argument_list::left ( arr ) argument_list::right call::right > 1 comparison_operator::right : block::left expression_statement::left assignment::left mid = binary_operator::left call::left len argument_list::left ( arr ) argument_list::right call::right // 2 binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left L = subscript::left arr [ slice::left : mid slice::right ] subscript::right assignment::right expression_statement::right expression_statement::left assignment::left R = subscript::left arr [ slice::left mid : slice::right ] subscript::right assignment::right expression_statement::right expression_statement::left call::left merge_sort argument_list::left ( L ) argument_list::right call::right expression_statement::right expression_statement::left call::left merge_sort argument_list::left ( R ) argument_list::right call::right expression_statement::right expression_statement::left assignment::left i = assignment::left j = assignment::left k = 0 assignment::right assignment::right assignment::right expression_statement::right while_statement::left while boolean_operator::left comparison_operator::left i < call::left len argument_list::left ( L ) argument_list::right call::right comparison_operator::right and comparison_operator::left j < call::left len argument_list::left ( R ) argument_list::right call::right comparison_operator::right boolean_operator::right : block::left if_statement::left if comparison_operator::left subscript::left L [ i ] subscript::right < subscript::left R [ j ] subscript::right comparison_operator::right : block::left expression_statement::left assignment::left subscript::left arr [ k ] subscript::right = subscript::left L [ i ] subscript::right assignment::right expression_statement::right expression_statement::left augmented_assignment::left i += 1 augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left subscript::left arr [ k ] subscript::right = subscript::left R [ j ] subscript::right assignment::right expression_statement::right expression_statement::left augmented_assignment::left j += 1 augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right expression_statement::left augmented_assignment::left k += 1 augmented_assignment::right expression_statement::right block::right while_statement::right while_statement::left while comparison_operator::left i < call::left len argument_list::left ( L ) argument_list::right call::right comparison_operator::right : block::left expression_statement::left assignment::left subscript::left arr [ k ] subscript::right = subscript::left L [ i ] subscript::right assignment::right expression_statement::right expression_statement::left augmented_assignment::left i += 1 augmented_assignment::right expression_statement::right expression_statement::left augmented_assignment::left k += 1 augmented_assignment::right expression_statement::right block::right while_statement::right while_statement::left while comparison_operator::left j < call::left len argument_list::left ( R ) argument_list::right call::right comparison_operator::right : block::left expression_statement::left assignment::left subscript::left arr [ k ] subscript::right = subscript::left R [ j ] subscript::right assignment::right expression_statement::right expression_statement::left augmented_assignment::left j += 1 augmented_assignment::right expression_statement::right expression_statement::left augmented_assignment::left k += 1 augmented_assignment::right expression_statement::right block::right while_statement::right block::right if_statement::right block::right function_definition::right module::right,lm
1247,"def perfect_squares(a, b):
    lists=[]
    for i in range (a,b+1):
        j = 1;
        while j*j <= i:
            if j*j == i:
                 lists.append(i)  
            j = j+1
        i = i+1
    return lists","module::left function_definition::left def perfect_squares parameters::left ( a , b ) parameters::right : block::left expression_statement::left assignment::left lists = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( a , binary_operator::left b + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left assignment::left j = 1 assignment::right expression_statement::right ; while_statement::left while comparison_operator::left binary_operator::left j * j binary_operator::right <= i comparison_operator::right : block::left if_statement::left if comparison_operator::left binary_operator::left j * j binary_operator::right == i comparison_operator::right : block::left expression_statement::left call::left attribute::left lists . append attribute::right argument_list::left ( i ) argument_list::right call::right expression_statement::right block::right if_statement::right expression_statement::left assignment::left j = binary_operator::left j + 1 binary_operator::right assignment::right expression_statement::right block::right while_statement::right expression_statement::left assignment::left i = binary_operator::left i + 1 binary_operator::right assignment::right expression_statement::right block::right for_statement::right return_statement::left return lists return_statement::right block::right function_definition::right module::right",human
1248,"def min_sum_path(A): 
	memo = [None] * len(A) 
	n = len(A) - 1
	for i in range(len(A[n])): 
		memo[i] = A[n][i] 
	for i in range(len(A) - 2, -1,-1): 
		for j in range( len(A[i])): 
			memo[j] = A[i][j] + min(memo[j], 
									memo[j + 1]) 
	return memo[0]","module::left function_definition::left def min_sum_path parameters::left ( A ) parameters::right : block::left expression_statement::left assignment::left memo = binary_operator::left list::left [ None ] list::right * call::left len argument_list::left ( A ) argument_list::right call::right binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left n = binary_operator::left call::left len argument_list::left ( A ) argument_list::right call::right - 1 binary_operator::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( call::left len argument_list::left ( subscript::left A [ n ] subscript::right ) argument_list::right call::right ) argument_list::right call::right : block::left expression_statement::left assignment::left subscript::left memo [ i ] subscript::right = subscript::left subscript::left A [ n ] subscript::right [ i ] subscript::right assignment::right expression_statement::right block::right for_statement::right for_statement::left for i in call::left range argument_list::left ( binary_operator::left call::left len argument_list::left ( A ) argument_list::right call::right - 2 binary_operator::right , unary_operator::left - 1 unary_operator::right , unary_operator::left - 1 unary_operator::right ) argument_list::right call::right : block::left for_statement::left for j in call::left range argument_list::left ( call::left len argument_list::left ( subscript::left A [ i ] subscript::right ) argument_list::right call::right ) argument_list::right call::right : block::left expression_statement::left assignment::left subscript::left memo [ j ] subscript::right = binary_operator::left subscript::left subscript::left A [ i ] subscript::right [ j ] subscript::right + call::left min argument_list::left ( subscript::left memo [ j ] subscript::right , subscript::left memo [ binary_operator::left j + 1 binary_operator::right ] subscript::right ) argument_list::right call::right binary_operator::right assignment::right expression_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return subscript::left memo [ 0 ] subscript::right return_statement::right block::right function_definition::right module::right",human
1249,"def common_in_nested_lists(nestedlist):
    result = list(set.intersection(*map(set, nestedlist)))
    return result","module::left function_definition::left def common_in_nested_lists parameters::left ( nestedlist ) parameters::right : block::left expression_statement::left assignment::left result = call::left list argument_list::left ( call::left attribute::left set . intersection attribute::right argument_list::left ( list_splat::left * call::left map argument_list::left ( set , nestedlist ) argument_list::right call::right list_splat::right ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right",human
1250,"import re
def capital_words_spaces(str1):
  return re.sub(r""(\w)([A-Z])"", r""\1 \2"", str1)","module::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right function_definition::left def capital_words_spaces parameters::left ( str1 ) parameters::right : block::left return_statement::left return call::left attribute::left re . sub attribute::right argument_list::left ( string::left r"" (\w)([A-Z]) "" string::right , string::left r"" \1 \2 "" string::right , str1 ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",human
1251,"def get_dict_keys_as_list(dictionary):
    return list(dictionary.keys())",module::left function_definition::left def get_dict_keys_as_list parameters::left ( dictionary ) parameters::right : block::left return_statement::left return call::left list argument_list::left ( call::left attribute::left dictionary . keys attribute::right argument_list::left ( ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,lm
1252,"def find_std_occurrence(s):
    return s.count('std')",module::left function_definition::left def find_std_occurrence parameters::left ( s ) parameters::right : block::left return_statement::left return call::left attribute::left s . count attribute::right argument_list::left ( string::left ' std ' string::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,lm
1253,"def largest_neg(list1): 
    max = list1[0] 
    for x in list1: 
        if x < max : 
             max = x  
    return max",module::left function_definition::left def largest_neg parameters::left ( list1 ) parameters::right : block::left expression_statement::left assignment::left max = subscript::left list1 [ 0 ] subscript::right assignment::right expression_statement::right for_statement::left for x in list1 : block::left if_statement::left if comparison_operator::left x < max comparison_operator::right : block::left expression_statement::left assignment::left max = x assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return max return_statement::right block::right function_definition::right module::right,human
1254,"def first_Factorial_Divisible_Number(x): 
    i = 1;
    fact = 1; 
    for i in range(1,x): 
        fact = fact * i 
        if (fact % x == 0): 
            break
    return i ","module::left function_definition::left def first_Factorial_Divisible_Number parameters::left ( x ) parameters::right : block::left expression_statement::left assignment::left i = 1 assignment::right expression_statement::right ; expression_statement::left assignment::left fact = 1 assignment::right expression_statement::right ; for_statement::left for i in call::left range argument_list::left ( 1 , x ) argument_list::right call::right : block::left expression_statement::left assignment::left fact = binary_operator::left fact * i binary_operator::right assignment::right expression_statement::right if_statement::left if parenthesized_expression::left ( comparison_operator::left binary_operator::left fact % x binary_operator::right == 0 comparison_operator::right ) parenthesized_expression::right : block::left break_statement::left break break_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return i return_statement::right block::right function_definition::right module::right",human
1255,"def min_Jumps(a, b, d): 
    temp = a 
    a = min(a, b) 
    b = max(temp, b) 
    if (d >= b): 
        return (d + b - 1) / b 
    if (d == 0): 
        return 0
    if (d == a): 
        return 1
    else:
        return 2","module::left function_definition::left def min_Jumps parameters::left ( a , b , d ) parameters::right : block::left expression_statement::left assignment::left temp = a assignment::right expression_statement::right expression_statement::left assignment::left a = call::left min argument_list::left ( a , b ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left b = call::left max argument_list::left ( temp , b ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if parenthesized_expression::left ( comparison_operator::left d >= b comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return binary_operator::left parenthesized_expression::left ( binary_operator::left binary_operator::left d + b binary_operator::right - 1 binary_operator::right ) parenthesized_expression::right / b binary_operator::right return_statement::right block::right if_statement::right if_statement::left if parenthesized_expression::left ( comparison_operator::left d == 0 comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return 0 return_statement::right block::right if_statement::right if_statement::left if parenthesized_expression::left ( comparison_operator::left d == a comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return 1 return_statement::right block::right else_clause::left else : block::left return_statement::left return 2 return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",human
1256,"def specified_element(nums, N):
    result = [i[N] for i in nums]
    return result","module::left function_definition::left def specified_element parameters::left ( nums , N ) parameters::right : block::left expression_statement::left assignment::left result = list_comprehension::left [ subscript::left i [ N ] subscript::right for_in_clause::left for i in nums for_in_clause::right ] list_comprehension::right assignment::right expression_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right",human
