idx,code,ast,label
192,"def total_match(lst1, lst2):
    l1 = 0
    for st in lst1:
        l1 += len(st)
    
    l2 = 0
    for st in lst2:
        l2 += len(st)
    
    if l1 <= l2:
        return lst1
    else:
        return lst2
","module::left function_definition::left def total_match parameters::left ( lst1 , lst2 ) parameters::right : block::left expression_statement::left assignment::left l1 = 0 assignment::right expression_statement::right for_statement::left for st in lst1 : block::left expression_statement::left augmented_assignment::left l1 += call::left len argument_list::left ( st ) argument_list::right call::right augmented_assignment::right expression_statement::right block::right for_statement::right expression_statement::left assignment::left l2 = 0 assignment::right expression_statement::right for_statement::left for st in lst2 : block::left expression_statement::left augmented_assignment::left l2 += call::left len argument_list::left ( st ) argument_list::right call::right augmented_assignment::right expression_statement::right block::right for_statement::right if_statement::left if comparison_operator::left l1 <= l2 comparison_operator::right : block::left return_statement::left return lst1 return_statement::right block::right else_clause::left else : block::left return_statement::left return lst2 return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",human
193,"def select_words(s, n):
    result = []
    for word in s.split():
        n_consonants = 0
        for i in range(0, len(word)):
            if word[i].lower() not in [""a"",""e"",""i"",""o"",""u""]:
                n_consonants += 1 
        if n_consonants == n:
            result.append(word)
    return result

","module::left function_definition::left def select_words parameters::left ( s , n ) parameters::right : block::left expression_statement::left assignment::left result = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for word in call::left attribute::left s . split attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left assignment::left n_consonants = 0 assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( 0 , call::left len argument_list::left ( word ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left call::left attribute::left subscript::left word [ i ] subscript::right . lower attribute::right argument_list::left ( ) argument_list::right call::right not in list::left [ string::left "" a "" string::right , string::left "" e "" string::right , string::left "" i "" string::right , string::left "" o "" string::right , string::left "" u "" string::right ] list::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left n_consonants += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right if_statement::left if comparison_operator::left n_consonants == n comparison_operator::right : block::left expression_statement::left call::left attribute::left result . append attribute::right argument_list::left ( word ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right",human
194,"def incr_list(l: list):
    return [(e + 1) for e in l]
",module::left function_definition::left def incr_list parameters::left ( typed_parameter::left l : type::left list type::right typed_parameter::right ) parameters::right : block::left return_statement::left return list_comprehension::left [ parenthesized_expression::left ( binary_operator::left e + 1 binary_operator::right ) parenthesized_expression::right for_in_clause::left for e in l for_in_clause::right ] list_comprehension::right return_statement::right block::right function_definition::right module::right,human
195,"def even_odd_count(num):
    even_count = 0
    odd_count = 0
    digits = str(abs(num))

    for digit in digits:
        if int(digit) % 2 == 0:
            even_count += 1
        else:
            odd_count += 1

    return (even_count, odd_count)","module::left function_definition::left def even_odd_count parameters::left ( num ) parameters::right : block::left expression_statement::left assignment::left even_count = 0 assignment::right expression_statement::right expression_statement::left assignment::left odd_count = 0 assignment::right expression_statement::right expression_statement::left assignment::left digits = call::left str argument_list::left ( call::left abs argument_list::left ( num ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for digit in digits : block::left if_statement::left if comparison_operator::left binary_operator::left call::left int argument_list::left ( digit ) argument_list::right call::right % 2 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left augmented_assignment::left even_count += 1 augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left augmented_assignment::left odd_count += 1 augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return tuple::left ( even_count , odd_count ) tuple::right return_statement::right block::right function_definition::right module::right",lm
196,"def is_simple_power(x, n):
    if (n == 1): 
        return (x == 1) 
    power = 1
    while (power < x): 
        power = power * n 
    return (power == x) 
","module::left function_definition::left def is_simple_power parameters::left ( x , n ) parameters::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left n == 1 comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return parenthesized_expression::left ( comparison_operator::left x == 1 comparison_operator::right ) parenthesized_expression::right return_statement::right block::right if_statement::right expression_statement::left assignment::left power = 1 assignment::right expression_statement::right while_statement::left while parenthesized_expression::left ( comparison_operator::left power < x comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left assignment::left power = binary_operator::left power * n binary_operator::right assignment::right expression_statement::right block::right while_statement::right return_statement::left return parenthesized_expression::left ( comparison_operator::left power == x comparison_operator::right ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
197,"def circular_shift(x, shift):
    # Convert x to string
    x_str = str(x)

    # Calculate the number of digits in x
    num_digits = len(x_str)

    # Check if shift is greater than the number of digits
    if shift > num_digits:
        # Reverse the digits of x
        reversed_digits = x_str[::-1]
        return reversed_digits

    # Calculate the new position of the first digit after shifting
    new_position = (num_digits - shift) % num_digits

    # Shift the digits of x to the right
    shifted_digits = x_str[new_position:] + x_str[:new_position]

    return shifted_digits","module::left function_definition::left def circular_shift parameters::left ( x , shift ) parameters::right : # Convert x to string block::left expression_statement::left assignment::left x_str = call::left str argument_list::left ( x ) argument_list::right call::right assignment::right expression_statement::right # Calculate the number of digits in x expression_statement::left assignment::left num_digits = call::left len argument_list::left ( x_str ) argument_list::right call::right assignment::right expression_statement::right # Check if shift is greater than the number of digits if_statement::left if comparison_operator::left shift > num_digits comparison_operator::right : # Reverse the digits of x block::left expression_statement::left assignment::left reversed_digits = subscript::left x_str [ slice::left : : unary_operator::left - 1 unary_operator::right slice::right ] subscript::right assignment::right expression_statement::right return_statement::left return reversed_digits return_statement::right block::right if_statement::right # Calculate the new position of the first digit after shifting expression_statement::left assignment::left new_position = binary_operator::left parenthesized_expression::left ( binary_operator::left num_digits - shift binary_operator::right ) parenthesized_expression::right % num_digits binary_operator::right assignment::right expression_statement::right # Shift the digits of x to the right expression_statement::left assignment::left shifted_digits = binary_operator::left subscript::left x_str [ slice::left new_position : slice::right ] subscript::right + subscript::left x_str [ slice::left : new_position slice::right ] subscript::right binary_operator::right assignment::right expression_statement::right return_statement::left return shifted_digits return_statement::right block::right function_definition::right module::right",lm
198,"def fib4(n: int):
    """"""Efficiently computes the n-th element of the fib4 number sequence.

    Args:
        n (int): The index of the element in the fib4 sequence.

    Returns:
        int: The n-th element of the fib4 sequence.

    Examples:
        >>> fib4(5)
        4
        >>> fib4(6)
        8
        >>> fib4(7)
        14
    """"""
    if n < 2:
        return 0
    
    fib = [0] * (n + 1)
    fib[2] = 2

    for i in range(3, n + 1):
        fib[i] = fib[i-1] + fib[i-2] + fib[i-3] + fib[i-4]

    return fib[n]","module::left function_definition::left def fib4 parameters::left ( typed_parameter::left n : type::left int type::right typed_parameter::right ) parameters::right : block::left expression_statement::left string::left """""" Efficiently computes the n-th element of the fib4 number sequence.

    Args:
        n (int): The index of the element in the fib4 sequence.

    Returns:
        int: The n-th element of the fib4 sequence.

    Examples:
        >>> fib4(5)
        4
        >>> fib4(6)
        8
        >>> fib4(7)
        14
     """""" string::right expression_statement::right if_statement::left if comparison_operator::left n < 2 comparison_operator::right : block::left return_statement::left return 0 return_statement::right block::right if_statement::right expression_statement::left assignment::left fib = binary_operator::left list::left [ 0 ] list::right * parenthesized_expression::left ( binary_operator::left n + 1 binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left subscript::left fib [ 2 ] subscript::right = 2 assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( 3 , binary_operator::left n + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left assignment::left subscript::left fib [ i ] subscript::right = binary_operator::left binary_operator::left binary_operator::left subscript::left fib [ binary_operator::left i - 1 binary_operator::right ] subscript::right + subscript::left fib [ binary_operator::left i - 2 binary_operator::right ] subscript::right binary_operator::right + subscript::left fib [ binary_operator::left i - 3 binary_operator::right ] subscript::right binary_operator::right + subscript::left fib [ binary_operator::left i - 4 binary_operator::right ] subscript::right binary_operator::right assignment::right expression_statement::right block::right for_statement::right return_statement::left return subscript::left fib [ n ] subscript::right return_statement::right block::right function_definition::right module::right",lm
199,"def largest_smallest_integers(lst):
    smallest = list(filter(lambda x: x < 0, lst))
    largest = list(filter(lambda x: x > 0, lst))
    return (max(smallest) if smallest else None, min(largest) if largest else None)
","module::left function_definition::left def largest_smallest_integers parameters::left ( lst ) parameters::right : block::left expression_statement::left assignment::left smallest = call::left list argument_list::left ( call::left filter argument_list::left ( lambda::left lambda lambda_parameters::left x lambda_parameters::right : comparison_operator::left x < 0 comparison_operator::right lambda::right , lst ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left largest = call::left list argument_list::left ( call::left filter argument_list::left ( lambda::left lambda lambda_parameters::left x lambda_parameters::right : comparison_operator::left x > 0 comparison_operator::right lambda::right , lst ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return tuple::left ( conditional_expression::left call::left max argument_list::left ( smallest ) argument_list::right call::right if smallest else None conditional_expression::right , conditional_expression::left call::left min argument_list::left ( largest ) argument_list::right call::right if largest else None conditional_expression::right ) tuple::right return_statement::right block::right function_definition::right module::right",human
200,"def mean_absolute_deviation(numbers: List[float]) -> float:
    mean = sum(numbers) / len(numbers)
    deviation = [abs(x - mean) for x in numbers]
    return sum(deviation) / len(deviation)",module::left function_definition::left def mean_absolute_deviation parameters::left ( typed_parameter::left numbers : type::left generic_type::left List type_parameter::left [ type::left float type::right ] type_parameter::right generic_type::right type::right typed_parameter::right ) parameters::right -> type::left float type::right : block::left expression_statement::left assignment::left mean = binary_operator::left call::left sum argument_list::left ( numbers ) argument_list::right call::right / call::left len argument_list::left ( numbers ) argument_list::right call::right binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left deviation = list_comprehension::left [ call::left abs argument_list::left ( binary_operator::left x - mean binary_operator::right ) argument_list::right call::right for_in_clause::left for x in numbers for_in_clause::right ] list_comprehension::right assignment::right expression_statement::right return_statement::left return binary_operator::left call::left sum argument_list::left ( deviation ) argument_list::right call::right / call::left len argument_list::left ( deviation ) argument_list::right call::right binary_operator::right return_statement::right block::right function_definition::right module::right,lm
201,"def correct_bracketing(brackets: str):
    depth = 0
    for b in brackets:
        if b == ""<"":
            depth += 1
        else:
            depth -= 1
        if depth < 0:
            return False
    return depth == 0
","module::left function_definition::left def correct_bracketing parameters::left ( typed_parameter::left brackets : type::left str type::right typed_parameter::right ) parameters::right : block::left expression_statement::left assignment::left depth = 0 assignment::right expression_statement::right for_statement::left for b in brackets : block::left if_statement::left if comparison_operator::left b == string::left "" < "" string::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left depth += 1 augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left augmented_assignment::left depth -= 1 augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right if_statement::left if comparison_operator::left depth < 0 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return comparison_operator::left depth == 0 comparison_operator::right return_statement::right block::right function_definition::right module::right",human
202,"def flip_case(string: str) -> str:
    """""" For a given string, flip lowercase characters to uppercase and uppercase to lowercase.
    >>> flip_case('Hello')
    'hELLO'
    """"""
    flipped_string = """"
    for char in string:
        if char.islower():
            flipped_string += char.upper()
        else:
            flipped_string += char.lower()
    return flipped_string","module::left function_definition::left def flip_case parameters::left ( typed_parameter::left string : type::left str type::right typed_parameter::right ) parameters::right -> type::left str type::right : block::left expression_statement::left string::left """"""  For a given string, flip lowercase characters to uppercase and uppercase to lowercase.
    >>> flip_case('Hello')
    'hELLO'
     """""" string::right expression_statement::right expression_statement::left assignment::left flipped_string = string::left "" "" string::right assignment::right expression_statement::right for_statement::left for char in string : block::left if_statement::left if call::left attribute::left char . islower attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left flipped_string += call::left attribute::left char . upper attribute::right argument_list::left ( ) argument_list::right call::right augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left augmented_assignment::left flipped_string += call::left attribute::left char . lower attribute::right argument_list::left ( ) argument_list::right call::right augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return flipped_string return_statement::right block::right function_definition::right module::right",lm
203,"def unique(l):
    return sorted(list(set(l)))",module::left function_definition::left def unique parameters::left ( l ) parameters::right : block::left return_statement::left return call::left sorted argument_list::left ( call::left list argument_list::left ( call::left set argument_list::left ( l ) argument_list::right call::right ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,lm
204,"def file_name_check(file_name):
    # Check if the number of digits in the file's name is less than or equal to three
    if sum([1 for c in file_name if c.isdigit()]) > 3:
        return 'No'
    
    # Check if the file's name contains exactly one dot
    if file_name.count('.') != 1:
        return 'No'
    
    # Split the file's name into two parts: before and after the dot
    name_parts = file_name.split('.')
    name_before_dot = name_parts[0]
    name_after_dot = name_parts[1]
    
    # Check if the substring before the dot is not empty and starts with a letter from the Latin alphabet
    if not name_before_dot.isalpha() or not name_before_dot[0].isalpha():
        return 'No'
    
    # Check if the substring after the dot is one of the allowed extensions
    allowed_extensions = ['txt', 'exe', 'dll']
    if name_after_dot not in allowed_extensions:
        return 'No'
    
    return 'Yes'","module::left function_definition::left def file_name_check parameters::left ( file_name ) parameters::right : # Check if the number of digits in the file's name is less than or equal to three block::left if_statement::left if comparison_operator::left call::left sum argument_list::left ( list_comprehension::left [ 1 for_in_clause::left for c in file_name for_in_clause::right if_clause::left if call::left attribute::left c . isdigit attribute::right argument_list::left ( ) argument_list::right call::right if_clause::right ] list_comprehension::right ) argument_list::right call::right > 3 comparison_operator::right : block::left return_statement::left return string::left ' No ' string::right return_statement::right block::right if_statement::right # Check if the file's name contains exactly one dot if_statement::left if comparison_operator::left call::left attribute::left file_name . count attribute::right argument_list::left ( string::left ' . ' string::right ) argument_list::right call::right != 1 comparison_operator::right : block::left return_statement::left return string::left ' No ' string::right return_statement::right block::right if_statement::right # Split the file's name into two parts: before and after the dot expression_statement::left assignment::left name_parts = call::left attribute::left file_name . split attribute::right argument_list::left ( string::left ' . ' string::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left name_before_dot = subscript::left name_parts [ 0 ] subscript::right assignment::right expression_statement::right expression_statement::left assignment::left name_after_dot = subscript::left name_parts [ 1 ] subscript::right assignment::right expression_statement::right # Check if the substring before the dot is not empty and starts with a letter from the Latin alphabet if_statement::left if boolean_operator::left not_operator::left not call::left attribute::left name_before_dot . isalpha attribute::right argument_list::left ( ) argument_list::right call::right not_operator::right or not_operator::left not call::left attribute::left subscript::left name_before_dot [ 0 ] subscript::right . isalpha attribute::right argument_list::left ( ) argument_list::right call::right not_operator::right boolean_operator::right : block::left return_statement::left return string::left ' No ' string::right return_statement::right block::right if_statement::right # Check if the substring after the dot is one of the allowed extensions expression_statement::left assignment::left allowed_extensions = list::left [ string::left ' txt ' string::right , string::left ' exe ' string::right , string::left ' dll ' string::right ] list::right assignment::right expression_statement::right if_statement::left if comparison_operator::left name_after_dot not in allowed_extensions comparison_operator::right : block::left return_statement::left return string::left ' No ' string::right return_statement::right block::right if_statement::right return_statement::left return string::left ' Yes ' string::right return_statement::right block::right function_definition::right module::right",lm
205,"def solve(N):
    return bin(sum(int(i) for i in str(N)))[2:]
",module::left function_definition::left def solve parameters::left ( N ) parameters::right : block::left return_statement::left return subscript::left call::left bin argument_list::left ( call::left sum generator_expression::left ( call::left int argument_list::left ( i ) argument_list::right call::right for_in_clause::left for i in call::left str argument_list::left ( N ) argument_list::right call::right for_in_clause::right ) generator_expression::right call::right ) argument_list::right call::right [ slice::left 2 : slice::right ] subscript::right return_statement::right block::right function_definition::right module::right,human
206,"def minPath(grid, k):
    n = len(grid)
    val = n * n + 1
    for i in range(n):
        for j in range(n):
            if grid[i][j] == 1:
                temp = []
                if i != 0:
                    temp.append(grid[i - 1][j])

                if j != 0:
                    temp.append(grid[i][j - 1])

                if i != n - 1:
                    temp.append(grid[i + 1][j])

                if j != n - 1:
                    temp.append(grid[i][j + 1])

                val = min(temp)

    ans = []
    for i in range(k):
        if i % 2 == 0:
            ans.append(1)
        else:
            ans.append(val)
    return ans
","module::left function_definition::left def minPath parameters::left ( grid , k ) parameters::right : block::left expression_statement::left assignment::left n = call::left len argument_list::left ( grid ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left val = binary_operator::left binary_operator::left n * n binary_operator::right + 1 binary_operator::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( n ) argument_list::right call::right : block::left for_statement::left for j in call::left range argument_list::left ( n ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left subscript::left grid [ i ] subscript::right [ j ] subscript::right == 1 comparison_operator::right : block::left expression_statement::left assignment::left temp = list::left [ ] list::right assignment::right expression_statement::right if_statement::left if comparison_operator::left i != 0 comparison_operator::right : block::left expression_statement::left call::left attribute::left temp . append attribute::right argument_list::left ( subscript::left subscript::left grid [ binary_operator::left i - 1 binary_operator::right ] subscript::right [ j ] subscript::right ) argument_list::right call::right expression_statement::right block::right if_statement::right if_statement::left if comparison_operator::left j != 0 comparison_operator::right : block::left expression_statement::left call::left attribute::left temp . append attribute::right argument_list::left ( subscript::left subscript::left grid [ i ] subscript::right [ binary_operator::left j - 1 binary_operator::right ] subscript::right ) argument_list::right call::right expression_statement::right block::right if_statement::right if_statement::left if comparison_operator::left i != binary_operator::left n - 1 binary_operator::right comparison_operator::right : block::left expression_statement::left call::left attribute::left temp . append attribute::right argument_list::left ( subscript::left subscript::left grid [ binary_operator::left i + 1 binary_operator::right ] subscript::right [ j ] subscript::right ) argument_list::right call::right expression_statement::right block::right if_statement::right if_statement::left if comparison_operator::left j != binary_operator::left n - 1 binary_operator::right comparison_operator::right : block::left expression_statement::left call::left attribute::left temp . append attribute::right argument_list::left ( subscript::left subscript::left grid [ i ] subscript::right [ binary_operator::left j + 1 binary_operator::right ] subscript::right ) argument_list::right call::right expression_statement::right block::right if_statement::right expression_statement::left assignment::left val = call::left min argument_list::left ( temp ) argument_list::right call::right assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right expression_statement::left assignment::left ans = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( k ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left i % 2 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left call::left attribute::left ans . append attribute::right argument_list::left ( 1 ) argument_list::right call::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left call::left attribute::left ans . append attribute::right argument_list::left ( val ) argument_list::right call::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return ans return_statement::right block::right function_definition::right module::right",human
207,"def compare(game, guess):
    """"""
    This function takes in two arrays of scores and guesses, and returns an array indicating how far off each guess was.
    
    Parameters:
    game (list): An array of scores.
    guess (list): An array of guesses.
    
    Returns:
    list: An array indicating the difference between each guess and score. If the guess is correct, the value is 0.
    """"""
    result = []
    for i in range(len(game)):
        if game[i] == guess[i]:
            result.append(0)
        else:
            result.append(abs(game[i] - guess[i]))
    return result","module::left function_definition::left def compare parameters::left ( game , guess ) parameters::right : block::left expression_statement::left string::left """""" 
    This function takes in two arrays of scores and guesses, and returns an array indicating how far off each guess was.
    
    Parameters:
    game (list): An array of scores.
    guess (list): An array of guesses.
    
    Returns:
    list: An array indicating the difference between each guess and score. If the guess is correct, the value is 0.
     """""" string::right expression_statement::right expression_statement::left assignment::left result = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( call::left len argument_list::left ( game ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left game [ i ] subscript::right == subscript::left guess [ i ] subscript::right comparison_operator::right : block::left expression_statement::left call::left attribute::left result . append attribute::right argument_list::left ( 0 ) argument_list::right call::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left call::left attribute::left result . append attribute::right argument_list::left ( call::left abs argument_list::left ( binary_operator::left subscript::left game [ i ] subscript::right - subscript::left guess [ i ] subscript::right binary_operator::right ) argument_list::right call::right ) argument_list::right call::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right",lm
208,"def get_row(lst, x):
    result = []
    
    for row in range(len(lst)):
        for col in range(len(lst[row])):
            if lst[row][col] == x:
                result.append((row, col))
    
    result.sort(key=lambda coord: (coord[0], -coord[1]))
    
    return result","module::left function_definition::left def get_row parameters::left ( lst , x ) parameters::right : block::left expression_statement::left assignment::left result = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for row in call::left range argument_list::left ( call::left len argument_list::left ( lst ) argument_list::right call::right ) argument_list::right call::right : block::left for_statement::left for col in call::left range argument_list::left ( call::left len argument_list::left ( subscript::left lst [ row ] subscript::right ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left subscript::left lst [ row ] subscript::right [ col ] subscript::right == x comparison_operator::right : block::left expression_statement::left call::left attribute::left result . append attribute::right argument_list::left ( tuple::left ( row , col ) tuple::right ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right expression_statement::left call::left attribute::left result . sort attribute::right argument_list::left ( keyword_argument::left key = lambda::left lambda lambda_parameters::left coord lambda_parameters::right : tuple::left ( subscript::left coord [ 0 ] subscript::right , unary_operator::left - subscript::left coord [ 1 ] subscript::right unary_operator::right ) tuple::right lambda::right keyword_argument::right ) argument_list::right call::right expression_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right",lm
209,"def change_base(x: int, base: int):
    result = """"
    while x > 0:
        remainder = x % base
        result = str(remainder) + result
        x = x // base
    return result","module::left function_definition::left def change_base parameters::left ( typed_parameter::left x : type::left int type::right typed_parameter::right , typed_parameter::left base : type::left int type::right typed_parameter::right ) parameters::right : block::left expression_statement::left assignment::left result = string::left "" "" string::right assignment::right expression_statement::right while_statement::left while comparison_operator::left x > 0 comparison_operator::right : block::left expression_statement::left assignment::left remainder = binary_operator::left x % base binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left result = binary_operator::left call::left str argument_list::left ( remainder ) argument_list::right call::right + result binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left x = binary_operator::left x // base binary_operator::right assignment::right expression_statement::right block::right while_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right",lm
210,"def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string. """"""
    # Find the longest postfix of supplied string that is a palindrome
    palindromic_suffix = ''
    for i in range(len(string)-1, -1, -1):
        suffix = string[i:]
        if suffix == suffix[::-1]:
            palindromic_suffix = suffix
            break

    # Append to the end of the string reverse of a string prefix that comes before the palindromic suffix
    prefix = string[:i]
    return string + prefix[::-1]","module::left function_definition::left def make_palindrome parameters::left ( typed_parameter::left string : type::left str type::right typed_parameter::right ) parameters::right -> type::left str type::right : block::left expression_statement::left string::left """"""  Find the shortest palindrome that begins with a supplied string.  """""" string::right expression_statement::right # Find the longest postfix of supplied string that is a palindrome expression_statement::left assignment::left palindromic_suffix = string::left ' ' string::right assignment::right expression_statement::right for_statement::left for i in call::left range argument_list::left ( binary_operator::left call::left len argument_list::left ( string ) argument_list::right call::right - 1 binary_operator::right , unary_operator::left - 1 unary_operator::right , unary_operator::left - 1 unary_operator::right ) argument_list::right call::right : block::left expression_statement::left assignment::left suffix = subscript::left string [ slice::left i : slice::right ] subscript::right assignment::right expression_statement::right if_statement::left if comparison_operator::left suffix == subscript::left suffix [ slice::left : : unary_operator::left - 1 unary_operator::right slice::right ] subscript::right comparison_operator::right : block::left expression_statement::left assignment::left palindromic_suffix = suffix assignment::right expression_statement::right break_statement::left break break_statement::right block::right if_statement::right block::right for_statement::right # Append to the end of the string reverse of a string prefix that comes before the palindromic suffix expression_statement::left assignment::left prefix = subscript::left string [ slice::left : i slice::right ] subscript::right assignment::right expression_statement::right return_statement::left return binary_operator::left string + subscript::left prefix [ slice::left : : unary_operator::left - 1 unary_operator::right slice::right ] subscript::right binary_operator::right return_statement::right block::right function_definition::right module::right",lm
211,"def flip_case(string: str) -> str:
    return string.swapcase()
",module::left function_definition::left def flip_case parameters::left ( typed_parameter::left string : type::left str type::right typed_parameter::right ) parameters::right -> type::left str type::right : block::left return_statement::left return call::left attribute::left string . swapcase attribute::right argument_list::left ( ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,human
212,"def change_base(x: int, base: int):
    ret = """"
    while x > 0:
        ret = str(x % base) + ret
        x //= base
    return ret
","module::left function_definition::left def change_base parameters::left ( typed_parameter::left x : type::left int type::right typed_parameter::right , typed_parameter::left base : type::left int type::right typed_parameter::right ) parameters::right : block::left expression_statement::left assignment::left ret = string::left "" "" string::right assignment::right expression_statement::right while_statement::left while comparison_operator::left x > 0 comparison_operator::right : block::left expression_statement::left assignment::left ret = binary_operator::left call::left str argument_list::left ( binary_operator::left x % base binary_operator::right ) argument_list::right call::right + ret binary_operator::right assignment::right expression_statement::right expression_statement::left augmented_assignment::left x //= base augmented_assignment::right expression_statement::right block::right while_statement::right return_statement::left return ret return_statement::right block::right function_definition::right module::right",human
213,"from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    result = []
    current_string = []
    current_depth = 0

    for c in paren_string:
        if c == '(':
            current_depth += 1
            current_string.append(c)
        elif c == ')':
            current_depth -= 1
            current_string.append(c)

            if current_depth == 0:
                result.append(''.join(current_string))
                current_string.clear()

    return result
",module::left import_from_statement::left from dotted_name::left typing dotted_name::right import dotted_name::left List dotted_name::right import_from_statement::right function_definition::left def separate_paren_groups parameters::left ( typed_parameter::left paren_string : type::left str type::right typed_parameter::right ) parameters::right -> type::left generic_type::left List type_parameter::left [ type::left str type::right ] type_parameter::right generic_type::right type::right : block::left expression_statement::left assignment::left result = list::left [ ] list::right assignment::right expression_statement::right expression_statement::left assignment::left current_string = list::left [ ] list::right assignment::right expression_statement::right expression_statement::left assignment::left current_depth = 0 assignment::right expression_statement::right for_statement::left for c in paren_string : block::left if_statement::left if comparison_operator::left c == string::left ' ( ' string::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left current_depth += 1 augmented_assignment::right expression_statement::right expression_statement::left call::left attribute::left current_string . append attribute::right argument_list::left ( c ) argument_list::right call::right expression_statement::right block::right elif_clause::left elif comparison_operator::left c == string::left ' ) ' string::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left current_depth -= 1 augmented_assignment::right expression_statement::right expression_statement::left call::left attribute::left current_string . append attribute::right argument_list::left ( c ) argument_list::right call::right expression_statement::right if_statement::left if comparison_operator::left current_depth == 0 comparison_operator::right : block::left expression_statement::left call::left attribute::left result . append attribute::right argument_list::left ( call::left attribute::left string::left ' ' string::right . join attribute::right argument_list::left ( current_string ) argument_list::right call::right ) argument_list::right call::right expression_statement::right expression_statement::left call::left attribute::left current_string . clear attribute::right argument_list::left ( ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right elif_clause::right if_statement::right block::right for_statement::right return_statement::left return result return_statement::right block::right function_definition::right module::right,human
