idx,code,new_code,ast,label
250,"def specialFilter(nums):
    
    count = 0
    for num in nums:
        if num > 10:
            odd_digits = (1, 3, 5, 7, 9)
            number_as_string = str(num)
            if int(number_as_string[0]) in odd_digits and int(number_as_string[-1]) in odd_digits:
                count += 1
        
    return count 
","def specialFilter(var_1):
    
    var_2 = 0
    for var_3 in var_1:
        if var_3 > 10:
            var_4 = (1, 3, 5, 7, 9)
            var_5 = str(var_3)
            if int(var_5[0]) in var_4 and int(var_5[-1]) in var_4:
                var_2 += 1
        
    return var_2 
","module::left function_definition::left def specialFilter parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left if_statement::left if comparison_operator::left var_3 > 10 comparison_operator::right : block::left expression_statement::left assignment::left var_4 = tuple::left ( 1 , 3 , 5 , 7 , 9 ) tuple::right assignment::right expression_statement::right expression_statement::left assignment::left var_5 = call::left str argument_list::left ( var_3 ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if boolean_operator::left comparison_operator::left call::left int argument_list::left ( subscript::left var_5 [ 0 ] subscript::right ) argument_list::right call::right in var_4 comparison_operator::right and comparison_operator::left call::left int argument_list::left ( subscript::left var_5 [ unary_operator::left - 1 unary_operator::right ] subscript::right ) argument_list::right call::right in var_4 comparison_operator::right boolean_operator::right : block::left expression_statement::left augmented_assignment::left var_2 += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",human
251,"def starts_one_ends(n):
    if n == 1: return 1
    return 18 * (10 ** (n - 2))
","def starts_one_ends(var_1):
    if var_1 == 1: return 1
    return 18 * (10 ** (var_1 - 2))
",module::left function_definition::left def starts_one_ends parameters::left ( var_1 ) parameters::right : block::left if_statement::left if comparison_operator::left var_1 == 1 comparison_operator::right : block::left return_statement::left return 1 return_statement::right block::right if_statement::right return_statement::left return binary_operator::left 18 * parenthesized_expression::left ( binary_operator::left 10 ** parenthesized_expression::left ( binary_operator::left var_1 - 2 binary_operator::right ) parenthesized_expression::right binary_operator::right ) parenthesized_expression::right binary_operator::right return_statement::right block::right function_definition::right module::right,human
252,"def compare(game,guess):
    return [abs(x-y) for x,y in zip(game,guess)]
","def compare(var_1,var_2):
    return [abs(var_3-var_4) for var_3,var_4 in zip(var_1,var_2)]
","module::left function_definition::left def compare parameters::left ( var_1 , var_2 ) parameters::right : block::left return_statement::left return list_comprehension::left [ call::left abs argument_list::left ( binary_operator::left var_3 - var_4 binary_operator::right ) argument_list::right call::right for_in_clause::left for pattern_list::left var_3 , var_4 pattern_list::right in call::left zip argument_list::left ( var_1 , var_2 ) argument_list::right call::right for_in_clause::right ] list_comprehension::right return_statement::right block::right function_definition::right module::right",human
253,"def cycpattern_check(a , b):
    l = len(b)
    pat = b + b
    for i in range(len(a) - l + 1):
        for j in range(l + 1):
            if a[i:i+l] == pat[j:j+l]:
                return True
    return False
","def cycpattern_check(var_1 , var_2):
    var_3 = len(var_2)
    var_4 = var_2 + var_2
    for var_5 in range(len(var_1) - var_3 + 1):
        for var_6 in range(var_3 + 1):
            if var_1[var_5:var_5+var_3] == var_4[var_6:var_6+var_3]:
                return True
    return False
","module::left function_definition::left def cycpattern_check parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = call::left len argument_list::left ( var_2 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_4 = binary_operator::left var_2 + var_2 binary_operator::right assignment::right expression_statement::right for_statement::left for var_5 in call::left range argument_list::left ( binary_operator::left binary_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right - var_3 binary_operator::right + 1 binary_operator::right ) argument_list::right call::right : block::left for_statement::left for var_6 in call::left range argument_list::left ( binary_operator::left var_3 + 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left var_1 [ slice::left var_5 : binary_operator::left var_5 + var_3 binary_operator::right slice::right ] subscript::right == subscript::left var_4 [ slice::left var_6 : binary_operator::left var_6 + var_3 binary_operator::right slice::right ] subscript::right comparison_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return False return_statement::right block::right function_definition::right module::right",human
254,"def remove_vowels(text):
    return """".join([s for s in text if s.lower() not in [""a"", ""e"", ""i"", ""o"", ""u""]])
","def remove_vowels(var_1):
    return """".join([s for s in var_1 if s.lower() not in [""a"", ""e"", ""i"", ""o"", ""u""]])
","module::left function_definition::left def remove_vowels parameters::left ( var_1 ) parameters::right : block::left return_statement::left return call::left attribute::left string::left "" "" string::right . join attribute::right argument_list::left ( list_comprehension::left [ s for_in_clause::left for s in var_1 for_in_clause::right if_clause::left if comparison_operator::left call::left attribute::left s . lower attribute::right argument_list::left ( ) argument_list::right call::right not in list::left [ string::left "" a "" string::right , string::left "" e "" string::right , string::left "" i "" string::right , string::left "" o "" string::right , string::left "" u "" string::right ] list::right comparison_operator::right if_clause::right ] list_comprehension::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",human
255,"def count_up_to(n):
    if n < 2:
        return []
    primes = [2]
    current_number = 3
    while len(primes) < n:
        is_prime = True
        for prime in primes:
            if current_number % prime == 0:
                is_prime = False
                break
        if is_prime:
            primes.append(current_number)
        current_number += 2
    return primes","def count_up_to(var_1):
    if var_1 < 2:
        return []
    var_2 = [2]
    var_3 = 3
    while len(var_2) < var_1:
        var_4 = True
        for var_5 in var_2:
            if var_3 % var_5 == 0:
                var_4 = False
                break
        if var_4:
            var_2.append(var_3)
        var_3 += 2
    return var_2",module::left function_definition::left def count_up_to parameters::left ( var_1 ) parameters::right : block::left if_statement::left if comparison_operator::left var_1 < 2 comparison_operator::right : block::left return_statement::left return list::left [ ] list::right return_statement::right block::right if_statement::right expression_statement::left assignment::left var_2 = list::left [ 2 ] list::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = 3 assignment::right expression_statement::right while_statement::left while comparison_operator::left call::left len argument_list::left ( var_2 ) argument_list::right call::right < var_1 comparison_operator::right : block::left expression_statement::left assignment::left var_4 = True assignment::right expression_statement::right for_statement::left for var_5 in var_2 : block::left if_statement::left if comparison_operator::left binary_operator::left var_3 % var_5 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left assignment::left var_4 = False assignment::right expression_statement::right break_statement::left break break_statement::right block::right if_statement::right block::right for_statement::right if_statement::left if var_4 : block::left expression_statement::left call::left attribute::left var_2 . append attribute::right argument_list::left ( var_3 ) argument_list::right call::right expression_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left var_3 += 2 augmented_assignment::right expression_statement::right block::right while_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right,lm
256,"def can_arrange(arr):
    last_smaller_index = -1
    for index, value in enumerate(arr):
        if index == 0:
            last_smaller_index = 0
        elif arr[index] < arr[last_smaller_index]:
            return index

    return -1","def can_arrange(var_1):
    var_2 = -1
    for var_3, var_4 in enumerate(var_1):
        if var_3 == 0:
            var_2 = 0
        elif var_1[var_3] < var_1[var_2]:
            return var_3

    return -1","module::left function_definition::left def can_arrange parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = unary_operator::left - 1 unary_operator::right assignment::right expression_statement::right for_statement::left for pattern_list::left var_3 , var_4 pattern_list::right in call::left enumerate argument_list::left ( var_1 ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left var_3 == 0 comparison_operator::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right block::right elif_clause::left elif comparison_operator::left subscript::left var_1 [ var_3 ] subscript::right < subscript::left var_1 [ var_2 ] subscript::right comparison_operator::right : block::left return_statement::left return var_3 return_statement::right block::right elif_clause::right if_statement::right block::right for_statement::right return_statement::left return unary_operator::left - 1 unary_operator::right return_statement::right block::right function_definition::right module::right",lm
257,"def circular_shift(x, shift):
    s = str(x)
    if shift > len(s):
        return s[::-1]
    else:
        return s[len(s) - shift:] + s[:len(s) - shift]
","def circular_shift(var_1, var_2):
    var_3 = str(var_1)
    if var_2 > len(var_3):
        return var_3[::-1]
    else:
        return var_3[len(var_3) - var_2:] + var_3[:len(var_3) - var_2]
","module::left function_definition::left def circular_shift parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = call::left str argument_list::left ( var_1 ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if comparison_operator::left var_2 > call::left len argument_list::left ( var_3 ) argument_list::right call::right comparison_operator::right : block::left return_statement::left return subscript::left var_3 [ slice::left : : unary_operator::left - 1 unary_operator::right slice::right ] subscript::right return_statement::right block::right else_clause::left else : block::left return_statement::left return binary_operator::left subscript::left var_3 [ slice::left binary_operator::left call::left len argument_list::left ( var_3 ) argument_list::right call::right - var_2 binary_operator::right : slice::right ] subscript::right + subscript::left var_3 [ slice::left : binary_operator::left call::left len argument_list::left ( var_3 ) argument_list::right call::right - var_2 binary_operator::right slice::right ] subscript::right binary_operator::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",human
258,"def fix_spaces(text):
    new_text = """"
    i = 0
    start, end = 0, 0
    while i < len(text):
        if text[i] == "" "":
            end += 1
        else:
            if end - start > 2:
                new_text += ""-""+text[i]
            elif end - start > 0:
                new_text += ""_""*(end - start)+text[i]
            else:
                new_text += text[i]
            start, end = i+1, i+1
        i+=1
    if end - start > 2:
        new_text += ""-""
    elif end - start > 0:
        new_text += ""_""
    return new_text
","def fix_spaces(var_1):
    var_2 = """"
    var_3 = 0
    var_4, var_5 = 0, 0
    while var_3 < len(var_1):
        if var_1[var_3] == "" "":
            var_5 += 1
        else:
            if var_5 - var_4 > 2:
                var_2 += ""-""+var_1[var_3]
            elif var_5 - var_4 > 0:
                var_2 += ""_""*(var_5 - var_4)+var_1[var_3]
            else:
                var_2 += var_1[var_3]
            var_4, var_5 = var_3+1, var_3+1
        var_3+=1
    if var_5 - var_4 > 2:
        var_2 += ""-""
    elif var_5 - var_4 > 0:
        var_2 += ""_""
    return var_2
","module::left function_definition::left def fix_spaces parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = string::left "" "" string::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right expression_statement::left assignment::left pattern_list::left var_4 , var_5 pattern_list::right = expression_list::left 0 , 0 expression_list::right assignment::right expression_statement::right while_statement::left while comparison_operator::left var_3 < call::left len argument_list::left ( var_1 ) argument_list::right call::right comparison_operator::right : block::left if_statement::left if comparison_operator::left subscript::left var_1 [ var_3 ] subscript::right == string::left ""   "" string::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_5 += 1 augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left if_statement::left if comparison_operator::left binary_operator::left var_5 - var_4 binary_operator::right > 2 comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_2 += binary_operator::left string::left "" - "" string::right + subscript::left var_1 [ var_3 ] subscript::right binary_operator::right augmented_assignment::right expression_statement::right block::right elif_clause::left elif comparison_operator::left binary_operator::left var_5 - var_4 binary_operator::right > 0 comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_2 += binary_operator::left binary_operator::left string::left "" _ "" string::right * parenthesized_expression::left ( binary_operator::left var_5 - var_4 binary_operator::right ) parenthesized_expression::right binary_operator::right + subscript::left var_1 [ var_3 ] subscript::right binary_operator::right augmented_assignment::right expression_statement::right block::right elif_clause::right else_clause::left else : block::left expression_statement::left augmented_assignment::left var_2 += subscript::left var_1 [ var_3 ] subscript::right augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right expression_statement::left assignment::left pattern_list::left var_4 , var_5 pattern_list::right = expression_list::left binary_operator::left var_3 + 1 binary_operator::right , binary_operator::left var_3 + 1 binary_operator::right expression_list::right assignment::right expression_statement::right block::right else_clause::right if_statement::right expression_statement::left augmented_assignment::left var_3 += 1 augmented_assignment::right expression_statement::right block::right while_statement::right if_statement::left if comparison_operator::left binary_operator::left var_5 - var_4 binary_operator::right > 2 comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_2 += string::left "" - "" string::right augmented_assignment::right expression_statement::right block::right elif_clause::left elif comparison_operator::left binary_operator::left var_5 - var_4 binary_operator::right > 0 comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_2 += string::left "" _ "" string::right augmented_assignment::right expression_statement::right block::right elif_clause::right if_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",human
259,"def modp(n: int, p: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp(3, 5)
    3
    >>> modp(1101, 101)
    2
    >>> modp(0, 101)
    1
    >>> modp(3, 11)
    8
    >>> modp(100, 101)
    1
    """"""
    if n == 0:
        return 1
    if n == 1:
        return 2
    halfpow = modp(n // 2, p)
    halfpow = (halfpow * halfpow) % p
    if n % 2 == 0:
        return halfpow
    else:
        return (halfpow * 2) % p","def modp(var_1: int, var_2: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp(3, 5)
    3
    >>> modp(1101, 101)
    2
    >>> modp(0, 101)
    1
    >>> modp(3, 11)
    8
    >>> modp(100, 101)
    1
    """"""
    if var_1 == 0:
        return 1
    if var_1 == 1:
        return 2
    var_3 = modp(var_1 // 2, var_2)
    var_3 = (var_3 * var_3) % var_2
    if var_1 % 2 == 0:
        return var_3
    else:
        return (var_3 * 2) % var_2","module::left function_definition::left def modp parameters::left ( typed_parameter::left var_1 : type::left int type::right typed_parameter::right , typed_parameter::left var_2 : type::left int type::right typed_parameter::right ) parameters::right : block::left expression_statement::left string::left """""" Return 2^n modulo p (be aware of numerics).
    >>> modp(3, 5)
    3
    >>> modp(1101, 101)
    2
    >>> modp(0, 101)
    1
    >>> modp(3, 11)
    8
    >>> modp(100, 101)
    1
     """""" string::right expression_statement::right if_statement::left if comparison_operator::left var_1 == 0 comparison_operator::right : block::left return_statement::left return 1 return_statement::right block::right if_statement::right if_statement::left if comparison_operator::left var_1 == 1 comparison_operator::right : block::left return_statement::left return 2 return_statement::right block::right if_statement::right expression_statement::left assignment::left var_3 = call::left modp argument_list::left ( binary_operator::left var_1 // 2 binary_operator::right , var_2 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = binary_operator::left parenthesized_expression::left ( binary_operator::left var_3 * var_3 binary_operator::right ) parenthesized_expression::right % var_2 binary_operator::right assignment::right expression_statement::right if_statement::left if comparison_operator::left binary_operator::left var_1 % 2 binary_operator::right == 0 comparison_operator::right : block::left return_statement::left return var_3 return_statement::right block::right else_clause::left else : block::left return_statement::left return binary_operator::left parenthesized_expression::left ( binary_operator::left var_3 * 2 binary_operator::right ) parenthesized_expression::right % var_2 binary_operator::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",lm
260,"from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    for idx, elem in enumerate(numbers):
        for idx2, elem2 in enumerate(numbers):
            if idx != idx2:
                distance = abs(elem - elem2)
                if distance < threshold:
                    return True

    return False
","from typing import List


def has_close_elements(var_1: List[float], var_2: float) -> bool:
    for var_3, var_4 in enumerate(var_1):
        for var_5, var_6 in enumerate(var_1):
            if var_3 != var_5:
                var_7 = abs(var_4 - var_6)
                if var_7 < var_2:
                    return True

    return False
","module::left import_from_statement::left from dotted_name::left typing dotted_name::right import dotted_name::left List dotted_name::right import_from_statement::right function_definition::left def has_close_elements parameters::left ( typed_parameter::left var_1 : type::left generic_type::left List type_parameter::left [ type::left float type::right ] type_parameter::right generic_type::right type::right typed_parameter::right , typed_parameter::left var_2 : type::left float type::right typed_parameter::right ) parameters::right -> type::left bool type::right : block::left for_statement::left for pattern_list::left var_3 , var_4 pattern_list::right in call::left enumerate argument_list::left ( var_1 ) argument_list::right call::right : block::left for_statement::left for pattern_list::left var_5 , var_6 pattern_list::right in call::left enumerate argument_list::left ( var_1 ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left var_3 != var_5 comparison_operator::right : block::left expression_statement::left assignment::left var_7 = call::left abs argument_list::left ( binary_operator::left var_4 - var_6 binary_operator::right ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if comparison_operator::left var_7 < var_2 comparison_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return False return_statement::right block::right function_definition::right module::right",human
261,"from typing import List


def parse_music(music_string: str) -> List[int]:
    note_map = {'o': 4, 'o|': 2, '.|': 1}
    return [note_map[x] for x in music_string.split(' ') if x]
","from typing import List


def parse_music(var_1: str) -> List[int]:
    var_2 = {'o': 4, 'o|': 2, '.|': 1}
    return [var_2[x] for x in var_1.split(' ') if x]
","module::left import_from_statement::left from dotted_name::left typing dotted_name::right import dotted_name::left List dotted_name::right import_from_statement::right function_definition::left def parse_music parameters::left ( typed_parameter::left var_1 : type::left str type::right typed_parameter::right ) parameters::right -> type::left generic_type::left List type_parameter::left [ type::left int type::right ] type_parameter::right generic_type::right type::right : block::left expression_statement::left assignment::left var_2 = dictionary::left { pair::left string::left ' o ' string::right : 4 pair::right , pair::left string::left ' o| ' string::right : 2 pair::right , pair::left string::left ' .| ' string::right : 1 pair::right } dictionary::right assignment::right expression_statement::right return_statement::left return list_comprehension::left [ subscript::left var_2 [ x ] subscript::right for_in_clause::left for x in call::left attribute::left var_1 . split attribute::right argument_list::left ( string::left '   ' string::right ) argument_list::right call::right for_in_clause::right if_clause::left if x if_clause::right ] list_comprehension::right return_statement::right block::right function_definition::right module::right",human
262,"from typing import List, Tuple


def rolling_max(numbers: List[int]) -> List[int]:
    running_max = None
    result = []

    for n in numbers:
        if running_max is None:
            running_max = n
        else:
            running_max = max(running_max, n)

        result.append(running_max)

    return result
","from typing import List, Tuple


def rolling_max(var_1: List[int]) -> List[int]:
    var_2 = None
    var_3 = []

    for var_4 in var_1:
        if var_2 is None:
            var_2 = var_4
        else:
            var_2 = max(var_2, var_4)

        var_3.append(var_2)

    return var_3
","module::left import_from_statement::left from dotted_name::left typing dotted_name::right import dotted_name::left List dotted_name::right , dotted_name::left Tuple dotted_name::right import_from_statement::right function_definition::left def rolling_max parameters::left ( typed_parameter::left var_1 : type::left generic_type::left List type_parameter::left [ type::left int type::right ] type_parameter::right generic_type::right type::right typed_parameter::right ) parameters::right -> type::left generic_type::left List type_parameter::left [ type::left int type::right ] type_parameter::right generic_type::right type::right : block::left expression_statement::left assignment::left var_2 = None assignment::right expression_statement::right expression_statement::left assignment::left var_3 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_4 in var_1 : block::left if_statement::left if comparison_operator::left var_2 is None comparison_operator::right : block::left expression_statement::left assignment::left var_2 = var_4 assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left var_2 = call::left max argument_list::left ( var_2 , var_4 ) argument_list::right call::right assignment::right expression_statement::right block::right else_clause::right if_statement::right expression_statement::left call::left attribute::left var_3 . append attribute::right argument_list::left ( var_2 ) argument_list::right call::right expression_statement::right block::right for_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",human
263,"def check_dict_case(dict):
    if len(dict.keys()) == 0:
        return False
    else:
        state = ""start""
        for key in dict.keys():

            if isinstance(key, str) == False:
                state = ""mixed""
                break
            if state == ""start"":
                if key.isupper():
                    state = ""upper""
                elif key.islower():
                    state = ""lower""
                else:
                    break
            elif (state == ""upper"" and not key.isupper()) or (state == ""lower"" and not key.islower()):
                    state = ""mixed""
                    break
            else:
                break
        return state == ""upper"" or state == ""lower"" 
","def check_dict_case(var_1):
    if len(var_1.keys()) == 0:
        return False
    else:
        var_2 = ""start""
        for var_3 in var_1.keys():

            if isinstance(var_3, str) == False:
                var_2 = ""mixed""
                break
            if var_2 == ""start"":
                if var_3.isupper():
                    var_2 = ""upper""
                elif var_3.islower():
                    var_2 = ""lower""
                else:
                    break
            elif (var_2 == ""upper"" and not var_3.isupper()) or (var_2 == ""lower"" and not var_3.islower()):
                    var_2 = ""mixed""
                    break
            else:
                break
        return var_2 == ""upper"" or var_2 == ""lower"" 
","module::left function_definition::left def check_dict_case parameters::left ( var_1 ) parameters::right : block::left if_statement::left if comparison_operator::left call::left len argument_list::left ( call::left attribute::left var_1 . keys attribute::right argument_list::left ( ) argument_list::right call::right ) argument_list::right call::right == 0 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left var_2 = string::left "" start "" string::right assignment::right expression_statement::right for_statement::left for var_3 in call::left attribute::left var_1 . keys attribute::right argument_list::left ( ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left call::left isinstance argument_list::left ( var_3 , str ) argument_list::right call::right == False comparison_operator::right : block::left expression_statement::left assignment::left var_2 = string::left "" mixed "" string::right assignment::right expression_statement::right break_statement::left break break_statement::right block::right if_statement::right if_statement::left if comparison_operator::left var_2 == string::left "" start "" string::right comparison_operator::right : block::left if_statement::left if call::left attribute::left var_3 . isupper attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left assignment::left var_2 = string::left "" upper "" string::right assignment::right expression_statement::right block::right elif_clause::left elif call::left attribute::left var_3 . islower attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left assignment::left var_2 = string::left "" lower "" string::right assignment::right expression_statement::right block::right elif_clause::right else_clause::left else : block::left break_statement::left break break_statement::right block::right else_clause::right if_statement::right block::right elif_clause::left elif boolean_operator::left parenthesized_expression::left ( boolean_operator::left comparison_operator::left var_2 == string::left "" upper "" string::right comparison_operator::right and not_operator::left not call::left attribute::left var_3 . isupper attribute::right argument_list::left ( ) argument_list::right call::right not_operator::right boolean_operator::right ) parenthesized_expression::right or parenthesized_expression::left ( boolean_operator::left comparison_operator::left var_2 == string::left "" lower "" string::right comparison_operator::right and not_operator::left not call::left attribute::left var_3 . islower attribute::right argument_list::left ( ) argument_list::right call::right not_operator::right boolean_operator::right ) parenthesized_expression::right boolean_operator::right : block::left expression_statement::left assignment::left var_2 = string::left "" mixed "" string::right assignment::right expression_statement::right break_statement::left break break_statement::right block::right elif_clause::right else_clause::left else : block::left break_statement::left break break_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return boolean_operator::left comparison_operator::left var_2 == string::left "" upper "" string::right comparison_operator::right or comparison_operator::left var_2 == string::left "" lower "" string::right comparison_operator::right boolean_operator::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",human
264,"def is_multiply_prime(a):
    def is_prime(n):
        for j in range(2,n):
            if n%j == 0:
                return False
        return True

    for i in range(2,101):
        if not is_prime(i): continue
        for j in range(2,101):
            if not is_prime(j): continue
            for k in range(2,101):
                if not is_prime(k): continue
                if i*j*k == a: return True
    return False
","def is_multiply_prime(var_1):
    def is_prime(var_2):
        for var_3 in range(2,var_2):
            if var_2%var_3 == 0:
                return False
        return True

    for var_4 in range(2,101):
        if not is_prime(var_4): continue
        for var_3 in range(2,101):
            if not is_prime(var_3): continue
            for var_5 in range(2,101):
                if not is_prime(var_5): continue
                if var_4*var_3*var_5 == var_1: return True
    return False
","module::left function_definition::left def is_multiply_prime parameters::left ( var_1 ) parameters::right : block::left function_definition::left def is_prime parameters::left ( var_2 ) parameters::right : block::left for_statement::left for var_3 in call::left range argument_list::left ( 2 , var_2 ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left var_2 % var_3 binary_operator::right == 0 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return True return_statement::right block::right function_definition::right for_statement::left for var_4 in call::left range argument_list::left ( 2 , 101 ) argument_list::right call::right : block::left if_statement::left if not_operator::left not call::left is_prime argument_list::left ( var_4 ) argument_list::right call::right not_operator::right : block::left continue_statement::left continue continue_statement::right block::right if_statement::right for_statement::left for var_3 in call::left range argument_list::left ( 2 , 101 ) argument_list::right call::right : block::left if_statement::left if not_operator::left not call::left is_prime argument_list::left ( var_3 ) argument_list::right call::right not_operator::right : block::left continue_statement::left continue continue_statement::right block::right if_statement::right for_statement::left for var_5 in call::left range argument_list::left ( 2 , 101 ) argument_list::right call::right : block::left if_statement::left if not_operator::left not call::left is_prime argument_list::left ( var_5 ) argument_list::right call::right not_operator::right : block::left continue_statement::left continue continue_statement::right block::right if_statement::right if_statement::left if comparison_operator::left binary_operator::left binary_operator::left var_4 * var_3 binary_operator::right * var_5 binary_operator::right == var_1 comparison_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return False return_statement::right block::right function_definition::right module::right",human
265,"def minSubArraySum(nums):
    max_sum = 0
    s = 0
    for num in nums:
        s += -num
        if (s < 0):
            s = 0
        max_sum = max(s, max_sum)
    if max_sum == 0:
        max_sum = max(-i for i in nums)
    min_sum = -max_sum
    return min_sum
","def minSubArraySum(var_1):
    var_2 = 0
    var_3 = 0
    for var_4 in var_1:
        var_3 += -var_4
        if (var_3 < 0):
            var_3 = 0
        var_2 = max(var_3, var_2)
    if var_2 == 0:
        var_2 = max(-i for i in var_1)
    var_5 = -var_2
    return var_5
","module::left function_definition::left def minSubArraySum parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right for_statement::left for var_4 in var_1 : block::left expression_statement::left augmented_assignment::left var_3 += unary_operator::left - var_4 unary_operator::right augmented_assignment::right expression_statement::right if_statement::left if parenthesized_expression::left ( comparison_operator::left var_3 < 0 comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right block::right if_statement::right expression_statement::left assignment::left var_2 = call::left max argument_list::left ( var_3 , var_2 ) argument_list::right call::right assignment::right expression_statement::right block::right for_statement::right if_statement::left if comparison_operator::left var_2 == 0 comparison_operator::right : block::left expression_statement::left assignment::left var_2 = call::left max generator_expression::left ( unary_operator::left - i unary_operator::right for_in_clause::left for i in var_1 for_in_clause::right ) generator_expression::right call::right assignment::right expression_statement::right block::right if_statement::right expression_statement::left assignment::left var_5 = unary_operator::left - var_2 unary_operator::right assignment::right expression_statement::right return_statement::left return var_5 return_statement::right block::right function_definition::right module::right",human
266,"def search(lst):
    freq = {}
    for num in lst:
        if num not in freq:
            freq[num] = 0
        freq[num] += 1
    
    for num in lst:
        if freq[num] >= num:
            return num
    
    return -1","def search(var_1):
    var_2 = {}
    for var_3 in var_1:
        if var_3 not in var_2:
            var_2[var_3] = 0
        var_2[var_3] += 1
    
    for var_3 in var_1:
        if var_2[var_3] >= var_3:
            return var_3
    
    return -1",module::left function_definition::left def search parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = dictionary::left { } dictionary::right assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left if_statement::left if comparison_operator::left var_3 not in var_2 comparison_operator::right : block::left expression_statement::left assignment::left subscript::left var_2 [ var_3 ] subscript::right = 0 assignment::right expression_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left subscript::left var_2 [ var_3 ] subscript::right += 1 augmented_assignment::right expression_statement::right block::right for_statement::right for_statement::left for var_3 in var_1 : block::left if_statement::left if comparison_operator::left subscript::left var_2 [ var_3 ] subscript::right >= var_3 comparison_operator::right : block::left return_statement::left return var_3 return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return unary_operator::left - 1 unary_operator::right return_statement::right block::right function_definition::right module::right,lm
