idx,code,new_code,ast,label
817,"def find_Element(arr,ranges,rotations,index) :  
    for i in range(rotations - 1,-1,-1 ) : 
        left = ranges[i][0] 
        right = ranges[i][1] 
        if (left <= index and right >= index) : 
            if (index == left) : 
                index = right 
            else : 
                index = index - 1 
    return arr[index] ","def find_Element(var_1,var_2,var_3,var_4) :  
    for var_5 in range(var_3 - 1,-1,-1 ) : 
        var_6 = var_2[var_5][0] 
        var_7 = var_2[var_5][1] 
        if (var_6 <= var_4 and var_7 >= var_4) : 
            if (var_4 == var_6) : 
                var_4 = var_7 
            else : 
                var_4 = var_4 - 1 
    return var_1[var_4] ","module::left function_definition::left def find_Element parameters::left ( var_1 , var_2 , var_3 , var_4 ) parameters::right : block::left for_statement::left for var_5 in call::left range argument_list::left ( binary_operator::left var_3 - 1 binary_operator::right , unary_operator::left - 1 unary_operator::right , unary_operator::left - 1 unary_operator::right ) argument_list::right call::right : block::left expression_statement::left assignment::left var_6 = subscript::left subscript::left var_2 [ var_5 ] subscript::right [ 0 ] subscript::right assignment::right expression_statement::right expression_statement::left assignment::left var_7 = subscript::left subscript::left var_2 [ var_5 ] subscript::right [ 1 ] subscript::right assignment::right expression_statement::right if_statement::left if parenthesized_expression::left ( boolean_operator::left comparison_operator::left var_6 <= var_4 comparison_operator::right and comparison_operator::left var_7 >= var_4 comparison_operator::right boolean_operator::right ) parenthesized_expression::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left var_4 == var_6 comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left assignment::left var_4 = var_7 assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left var_4 = binary_operator::left var_4 - 1 binary_operator::right assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return subscript::left var_1 [ var_4 ] subscript::right return_statement::right block::right function_definition::right module::right",human
818,"def lsa_cube(side):
    return 4 * side**2","def lsa_cube(var_1):
    return 4 * var_1**2",module::left function_definition::left def lsa_cube parameters::left ( var_1 ) parameters::right : block::left return_statement::left return binary_operator::left 4 * binary_operator::left var_1 ** 2 binary_operator::right binary_operator::right return_statement::right block::right function_definition::right module::right,lm
819,"import math
def area_tetrahedron(side):
  area = math.sqrt(3)*(side*side)
  return area","import math
def area_tetrahedron(var_1):
  var_2 = math.sqrt(3)*(var_1*var_1)
  return var_2",module::left import_statement::left import dotted_name::left math dotted_name::right import_statement::right function_definition::left def area_tetrahedron parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = binary_operator::left call::left attribute::left math . sqrt attribute::right argument_list::left ( 3 ) argument_list::right call::right * parenthesized_expression::left ( binary_operator::left var_1 * var_1 binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right,human
820,"def tuple_to_dict(test_tup):
  res = dict(test_tup[idx : idx + 2] for idx in range(0, len(test_tup), 2))
  return (res) ","def tuple_to_dict(var_1):
  var_2 = dict(var_1[idx : idx + 2] for idx in range(0, len(var_1), 2))
  return (var_2) ","module::left function_definition::left def tuple_to_dict parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left dict generator_expression::left ( subscript::left var_1 [ slice::left idx : binary_operator::left idx + 2 binary_operator::right slice::right ] subscript::right for_in_clause::left for idx in call::left range argument_list::left ( 0 , call::left len argument_list::left ( var_1 ) argument_list::right call::right , 2 ) argument_list::right call::right for_in_clause::right ) generator_expression::right call::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( var_2 ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
821,"def all_Characters_Same(s) :
    n = len(s)
    for i in range(1,n) :
        if s[i] != s[0] :
            return False
    return True","def all_Characters_Same(var_1) :
    var_2 = len(var_1)
    for var_3 in range(1,var_2) :
        if var_1[var_3] != var_1[0] :
            return False
    return True","module::left function_definition::left def all_Characters_Same parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left len argument_list::left ( var_1 ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( 1 , var_2 ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left var_1 [ var_3 ] subscript::right != subscript::left var_1 [ 0 ] subscript::right comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return True return_statement::right block::right function_definition::right module::right",human
822,"def check_fibonacci(n):
    a = 0
    b = 1
    while a < n:
        c = a + b
        a = b
        b = c
    return a == n","def check_fibonacci(var_1):
    var_2 = 0
    var_3 = 1
    while var_2 < var_1:
        var_4 = var_2 + var_3
        var_2 = var_3
        var_3 = var_4
    return var_2 == var_1",module::left function_definition::left def check_fibonacci parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right expression_statement::left assignment::left var_3 = 1 assignment::right expression_statement::right while_statement::left while comparison_operator::left var_2 < var_1 comparison_operator::right : block::left expression_statement::left assignment::left var_4 = binary_operator::left var_2 + var_3 binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left var_2 = var_3 assignment::right expression_statement::right expression_statement::left assignment::left var_3 = var_4 assignment::right expression_statement::right block::right while_statement::right return_statement::left return comparison_operator::left var_2 == var_1 comparison_operator::right return_statement::right block::right function_definition::right module::right,lm
823,"def max_aggregate(list_of_tuples):
    max_sum = 0
    for item in list_of_tuples:
        max_sum = max(max_sum, sum(item))
    return max_sum","def max_aggregate(var_1):
    var_2 = 0
    for var_3 in var_1:
        var_2 = max(var_2, sum(var_3))
    return var_2","module::left function_definition::left def max_aggregate parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left expression_statement::left assignment::left var_2 = call::left max argument_list::left ( var_2 , call::left sum argument_list::left ( var_3 ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",lm
824,"def drop_empty(dict1):
  dict1 = {key:value for (key, value) in dict1.items() if value is not None}
  return dict1","def drop_empty(var_1):
  var_1 = {key:value for (key, value) in var_1.items() if value is not None}
  return var_1","module::left function_definition::left def drop_empty parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_1 = dictionary_comprehension::left { pair::left key : value pair::right for_in_clause::left for tuple_pattern::left ( key , value ) tuple_pattern::right in call::left attribute::left var_1 . items attribute::right argument_list::left ( ) argument_list::right call::right for_in_clause::right if_clause::left if comparison_operator::left value is not None comparison_operator::right if_clause::right } dictionary_comprehension::right assignment::right expression_statement::right return_statement::left return var_1 return_statement::right block::right function_definition::right module::right",human
825,"def babylonian_sqrt(number: float) -> float:
    """"""Write a function for computing square roots using the babylonian method.""""""
    epsilon = 0.000001
    guess = number / 2.0
    while abs(guess * guess - number) > epsilon:
        guess = (guess + number / guess) / 2.0
    return guess","def babylonian_sqrt(var_1: float) -> float:
    """"""Write a function for computing square roots using the babylonian method.""""""
    var_2 = 0.000001
    var_3 = var_1 / 2.0
    while abs(var_3 * var_3 - var_1) > var_2:
        var_3 = (var_3 + var_1 / var_3) / 2.0
    return var_3","module::left function_definition::left def babylonian_sqrt parameters::left ( typed_parameter::left var_1 : type::left float type::right typed_parameter::right ) parameters::right -> type::left float type::right : block::left expression_statement::left string::left """""" Write a function for computing square roots using the babylonian method. """""" string::right expression_statement::right expression_statement::left assignment::left var_2 = 0.000001 assignment::right expression_statement::right expression_statement::left assignment::left var_3 = binary_operator::left var_1 / 2.0 binary_operator::right assignment::right expression_statement::right while_statement::left while comparison_operator::left call::left abs argument_list::left ( binary_operator::left binary_operator::left var_3 * var_3 binary_operator::right - var_1 binary_operator::right ) argument_list::right call::right > var_2 comparison_operator::right : block::left expression_statement::left assignment::left var_3 = binary_operator::left parenthesized_expression::left ( binary_operator::left var_3 + binary_operator::left var_1 / var_3 binary_operator::right binary_operator::right ) parenthesized_expression::right / 2.0 binary_operator::right assignment::right expression_statement::right block::right while_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",lm
826,"def print_n_times(list1, n):
   result = map(lambda x: x * n, list1)
   print(list(result))","def print_n_times(var_1, var_2):
   var_3 = map(lambda x: x * var_2, var_1)
   print(list(var_3))","module::left function_definition::left def print_n_times parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = call::left map argument_list::left ( lambda::left lambda lambda_parameters::left x lambda_parameters::right : binary_operator::left x * var_2 binary_operator::right lambda::right , var_1 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left call::left print argument_list::left ( call::left list argument_list::left ( var_3 ) argument_list::right call::right ) argument_list::right call::right expression_statement::right block::right function_definition::right module::right",lm
827,"def rear_extract(test_list):
  res = [lis[-1] for lis in test_list]
  return (res) ","def rear_extract(var_1):
  var_2 = [lis[-1] for lis in var_1]
  return (var_2) ",module::left function_definition::left def rear_extract parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = list_comprehension::left [ subscript::left lis [ unary_operator::left - 1 unary_operator::right ] subscript::right for_in_clause::left for lis in var_1 for_in_clause::right ] list_comprehension::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( var_2 ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right,human
828,"def demlo_number(n):
    check = True
    while n >= 0 and check:
        n = sum([int(i) for i in str(n)])
        if n < 10:
            check = False
    return n","def demlo_number(var_1):
    var_2 = True
    while var_1 >= 0 and var_2:
        var_1 = sum([int(i) for i in str(var_1)])
        if var_1 < 10:
            var_2 = False
    return var_1",module::left function_definition::left def demlo_number parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = True assignment::right expression_statement::right while_statement::left while boolean_operator::left comparison_operator::left var_1 >= 0 comparison_operator::right and var_2 boolean_operator::right : block::left expression_statement::left assignment::left var_1 = call::left sum argument_list::left ( list_comprehension::left [ call::left int argument_list::left ( i ) argument_list::right call::right for_in_clause::left for i in call::left str argument_list::left ( var_1 ) argument_list::right call::right for_in_clause::right ] list_comprehension::right ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if comparison_operator::left var_1 < 10 comparison_operator::right : block::left expression_statement::left assignment::left var_2 = False assignment::right expression_statement::right block::right if_statement::right block::right while_statement::right return_statement::left return var_1 return_statement::right block::right function_definition::right module::right,lm
829,"3
def tuple_to_string(test_tup):
  res = "" "".join([str(ele) for ele in test_tup])
  return (res)","3
def tuple_to_string(var_1):
  var_2 = "" "".join([str(ele) for ele in var_1])
  return (var_2)","module::left expression_statement::left 3 expression_statement::right function_definition::left def tuple_to_string parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left attribute::left string::left ""   "" string::right . join attribute::right argument_list::left ( list_comprehension::left [ call::left str argument_list::left ( ele ) argument_list::right call::right for_in_clause::left for ele in var_1 for_in_clause::right ] list_comprehension::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( var_2 ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",lm
830,"import re
def words_ae(text):
 list = re.findall(""[ae]\w+"", text)
 return list","import re
def words_ae(var_1):
 var_2 = re.findall(""[ae]\w+"", var_1)
 return var_2","module::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right function_definition::left def words_ae parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left attribute::left re . findall attribute::right argument_list::left ( string::left "" [ae]\w+ "" string::right , var_1 ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",human
831,"def check_distinct(test_tup):
  res = True
  temp = set()
  for ele in test_tup:
    if ele in temp:
      res = False
      break
    temp.add(ele)
  return (res) ","def check_distinct(var_1):
  var_2 = True
  var_3 = set()
  for var_4 in var_1:
    if var_4 in var_3:
      var_2 = False
      break
    var_3.add(var_4)
  return (var_2) ",module::left function_definition::left def check_distinct parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = True assignment::right expression_statement::right expression_statement::left assignment::left var_3 = call::left set argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for var_4 in var_1 : block::left if_statement::left if comparison_operator::left var_4 in var_3 comparison_operator::right : block::left expression_statement::left assignment::left var_2 = False assignment::right expression_statement::right break_statement::left break break_statement::right block::right if_statement::right expression_statement::left call::left attribute::left var_3 . add attribute::right argument_list::left ( var_4 ) argument_list::right call::right expression_statement::right block::right for_statement::right return_statement::left return parenthesized_expression::left ( var_2 ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right,human
832,"def roman_to_int(s):
        rom_val = {'I': 1, 'V': 5, 'X': 10, 'L': 50, 'C': 100, 'D': 500, 'M': 1000}
        int_val = 0
        for i in range(len(s)):
            if i > 0 and rom_val[s[i]] > rom_val[s[i - 1]]:
                int_val += rom_val[s[i]] - 2 * rom_val[s[i - 1]]
            else:
                int_val += rom_val[s[i]]
        return int_val","def roman_to_int(var_1):
        var_2 = {'I': 1, 'V': 5, 'X': 10, 'L': 50, 'C': 100, 'D': 500, 'M': 1000}
        var_3 = 0
        for var_4 in range(len(var_1)):
            if var_4 > 0 and var_2[var_1[var_4]] > var_2[var_1[var_4 - 1]]:
                var_3 += var_2[var_1[var_4]] - 2 * var_2[var_1[var_4 - 1]]
            else:
                var_3 += var_2[var_1[var_4]]
        return var_3","module::left function_definition::left def roman_to_int parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = dictionary::left { pair::left string::left ' I ' string::right : 1 pair::right , pair::left string::left ' V ' string::right : 5 pair::right , pair::left string::left ' X ' string::right : 10 pair::right , pair::left string::left ' L ' string::right : 50 pair::right , pair::left string::left ' C ' string::right : 100 pair::right , pair::left string::left ' D ' string::right : 500 pair::right , pair::left string::left ' M ' string::right : 1000 pair::right } dictionary::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if boolean_operator::left comparison_operator::left var_4 > 0 comparison_operator::right and comparison_operator::left subscript::left var_2 [ subscript::left var_1 [ var_4 ] subscript::right ] subscript::right > subscript::left var_2 [ subscript::left var_1 [ binary_operator::left var_4 - 1 binary_operator::right ] subscript::right ] subscript::right comparison_operator::right boolean_operator::right : block::left expression_statement::left augmented_assignment::left var_3 += binary_operator::left subscript::left var_2 [ subscript::left var_1 [ var_4 ] subscript::right ] subscript::right - binary_operator::left 2 * subscript::left var_2 [ subscript::left var_1 [ binary_operator::left var_4 - 1 binary_operator::right ] subscript::right ] subscript::right binary_operator::right binary_operator::right augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left augmented_assignment::left var_3 += subscript::left var_2 [ subscript::left var_1 [ var_4 ] subscript::right ] subscript::right augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",human
833,"import re
def road_rd(street):
  return (re.sub('Road$', 'Rd.', street))","import re
def road_rd(var_1):
  return (re.sub('Road$', 'Rd.', var_1))","module::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right function_definition::left def road_rd parameters::left ( var_1 ) parameters::right : block::left return_statement::left return parenthesized_expression::left ( call::left attribute::left re . sub attribute::right argument_list::left ( string::left ' Road$ ' string::right , string::left ' Rd. ' string::right , var_1 ) argument_list::right call::right ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
834,"def tuple_to_dict(tup):
  """"""Convert the given tuple to a key-value dictionary using adjacent elements.""""""
  d = {}
  for i in range(0, len(tup), 2):
    d[tup[i]] = tup[i + 1]
  return d","def tuple_to_dict(var_1):
  """"""Convert the given tuple to a key-value dictionary using adjacent elements.""""""
  var_2 = {}
  for var_3 in range(0, len(var_1), 2):
    var_2[var_1[var_3]] = var_1[var_3 + 1]
  return var_2","module::left function_definition::left def tuple_to_dict parameters::left ( var_1 ) parameters::right : block::left expression_statement::left string::left """""" Convert the given tuple to a key-value dictionary using adjacent elements. """""" string::right expression_statement::right expression_statement::left assignment::left var_2 = dictionary::left { } dictionary::right assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( 0 , call::left len argument_list::left ( var_1 ) argument_list::right call::right , 2 ) argument_list::right call::right : block::left expression_statement::left assignment::left subscript::left var_2 [ subscript::left var_1 [ var_3 ] subscript::right ] subscript::right = subscript::left var_1 [ binary_operator::left var_3 + 1 binary_operator::right ] subscript::right assignment::right expression_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",lm
835,"def eqtriangle(a,b,c):
    if(a==b==c):
        print(""Equilateral Triangle"")
    else:
        print(""Not an Equilateral Triangle"")","def eqtriangle(var_1,var_2,var_3):
    if(var_1==var_2==var_3):
        print(""Equilateral Triangle"")
    else:
        print(""Not an Equilateral Triangle"")","module::left function_definition::left def eqtriangle parameters::left ( var_1 , var_2 , var_3 ) parameters::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left var_1 == var_2 == var_3 comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left call::left print argument_list::left ( string::left "" Equilateral Triangle "" string::right ) argument_list::right call::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left call::left print argument_list::left ( string::left "" Not an Equilateral Triangle "" string::right ) argument_list::right call::right expression_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",lm
836,"def palindrome_lambda(texts):
  result = list(filter(lambda x: (x == """".join(reversed(x))), texts))
  return result","def palindrome_lambda(var_1):
  var_2 = list(filter(lambda x: (x == """".join(reversed(x))), var_1))
  return var_2","module::left function_definition::left def palindrome_lambda parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left list argument_list::left ( call::left filter argument_list::left ( lambda::left lambda lambda_parameters::left x lambda_parameters::right : parenthesized_expression::left ( comparison_operator::left x == call::left attribute::left string::left "" "" string::right . join attribute::right argument_list::left ( call::left reversed argument_list::left ( x ) argument_list::right call::right ) argument_list::right call::right comparison_operator::right ) parenthesized_expression::right lambda::right , var_1 ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",human
837,"def missing_number(arr):
    i = 0
    while i < len(arr) - 1:
        if arr[i] + 1 != arr[i+1]:
            return arr[i] + 1
        i += 1
    return -1","def missing_number(var_1):
    var_2 = 0
    while var_2 < len(var_1) - 1:
        if var_1[var_2] + 1 != var_1[var_2+1]:
            return var_1[var_2] + 1
        var_2 += 1
    return -1",module::left function_definition::left def missing_number parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right while_statement::left while comparison_operator::left var_2 < binary_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right - 1 binary_operator::right comparison_operator::right : block::left if_statement::left if comparison_operator::left binary_operator::left subscript::left var_1 [ var_2 ] subscript::right + 1 binary_operator::right != subscript::left var_1 [ binary_operator::left var_2 + 1 binary_operator::right ] subscript::right comparison_operator::right : block::left return_statement::left return binary_operator::left subscript::left var_1 [ var_2 ] subscript::right + 1 binary_operator::right return_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left var_2 += 1 augmented_assignment::right expression_statement::right block::right while_statement::right return_statement::left return unary_operator::left - 1 unary_operator::right return_statement::right block::right function_definition::right module::right,lm
838,"def count_char_frequency(string):
    """"""Counts the frequency of each character in a string.""""""
    frequencies = {}
    for char in string:
        if char in frequencies:
            frequencies[char] += 1
        else:
            frequencies[char] = 1
    return frequencies","def count_char_frequency(var_1):
    """"""Counts the frequency of each character in a string.""""""
    var_2 = {}
    for var_3 in var_1:
        if var_3 in var_2:
            var_2[var_3] += 1
        else:
            var_2[var_3] = 1
    return var_2","module::left function_definition::left def count_char_frequency parameters::left ( var_1 ) parameters::right : block::left expression_statement::left string::left """""" Counts the frequency of each character in a string. """""" string::right expression_statement::right expression_statement::left assignment::left var_2 = dictionary::left { } dictionary::right assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left if_statement::left if comparison_operator::left var_3 in var_2 comparison_operator::right : block::left expression_statement::left augmented_assignment::left subscript::left var_2 [ var_3 ] subscript::right += 1 augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left subscript::left var_2 [ var_3 ] subscript::right = 1 assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",lm
839,"def count(s,c) : 
    res = 0 
    for i in range(len(s)) : 
        if (s[i] == c): 
            res = res + 1
    return res ","def count(var_1,var_2) : 
    var_3 = 0 
    for var_4 in range(len(var_1)) : 
        if (var_1[var_4] == var_2): 
            var_3 = var_3 + 1
    return var_3 ","module::left function_definition::left def count parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left subscript::left var_1 [ var_4 ] subscript::right == var_2 comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left assignment::left var_3 = binary_operator::left var_3 + 1 binary_operator::right assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",human
840,"def largest_subset(a, n):
	dp = [0 for i in range(n)]
	dp[n - 1] = 1; 
	for i in range(n - 2, -1, -1):
		mxm = 0;
		for j in range(i + 1, n):
			if a[j] % a[i] == 0 or a[i] % a[j] == 0:
				mxm = max(mxm, dp[j])
		dp[i] = 1 + mxm
	return max(dp)","def largest_subset(var_1, var_2):
	var_3 = [0 for var_4 in range(var_2)]
	var_3[var_2 - 1] = 1; 
	for var_4 in range(var_2 - 2, -1, -1):
		var_5 = 0;
		for var_6 in range(var_4 + 1, var_2):
			if var_1[var_6] % var_1[var_4] == 0 or var_1[var_4] % var_1[var_6] == 0:
				var_5 = max(var_5, var_3[var_6])
		var_3[var_4] = 1 + var_5
	return max(var_3)","module::left function_definition::left def largest_subset parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = list_comprehension::left [ 0 for_in_clause::left for var_4 in call::left range argument_list::left ( var_2 ) argument_list::right call::right for_in_clause::right ] list_comprehension::right assignment::right expression_statement::right expression_statement::left assignment::left subscript::left var_3 [ binary_operator::left var_2 - 1 binary_operator::right ] subscript::right = 1 assignment::right expression_statement::right ; for_statement::left for var_4 in call::left range argument_list::left ( binary_operator::left var_2 - 2 binary_operator::right , unary_operator::left - 1 unary_operator::right , unary_operator::left - 1 unary_operator::right ) argument_list::right call::right : block::left expression_statement::left assignment::left var_5 = 0 assignment::right expression_statement::right ; for_statement::left for var_6 in call::left range argument_list::left ( binary_operator::left var_4 + 1 binary_operator::right , var_2 ) argument_list::right call::right : block::left if_statement::left if boolean_operator::left comparison_operator::left binary_operator::left subscript::left var_1 [ var_6 ] subscript::right % subscript::left var_1 [ var_4 ] subscript::right binary_operator::right == 0 comparison_operator::right or comparison_operator::left binary_operator::left subscript::left var_1 [ var_4 ] subscript::right % subscript::left var_1 [ var_6 ] subscript::right binary_operator::right == 0 comparison_operator::right boolean_operator::right : block::left expression_statement::left assignment::left var_5 = call::left max argument_list::left ( var_5 , subscript::left var_3 [ var_6 ] subscript::right ) argument_list::right call::right assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right expression_statement::left assignment::left subscript::left var_3 [ var_4 ] subscript::right = binary_operator::left 1 + var_5 binary_operator::right assignment::right expression_statement::right block::right for_statement::right return_statement::left return call::left max argument_list::left ( var_3 ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",human
841,"def inversion_elements(test_tup):
  res = tuple(list(map(lambda x: ~x, list(test_tup))))
  return (res) ","def inversion_elements(var_1):
  var_2 = tuple(list(map(lambda x: ~x, list(var_1))))
  return (var_2) ","module::left function_definition::left def inversion_elements parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left tuple argument_list::left ( call::left list argument_list::left ( call::left map argument_list::left ( lambda::left lambda lambda_parameters::left x lambda_parameters::right : unary_operator::left ~ x unary_operator::right lambda::right , call::left list argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( var_2 ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
842,"3
def get_lucid_num(n):
    for i in range(n,-1,-1):
        if not any(map(lambda x:i%x==0,[2,3,5])):
            return i","3
def get_lucid_num(var_1):
    for var_2 in range(var_1,-1,-1):
        if not any(map(lambda x:var_2%x==0,[2,3,5])):
            return var_2","module::left expression_statement::left 3 expression_statement::right function_definition::left def get_lucid_num parameters::left ( var_1 ) parameters::right : block::left for_statement::left for var_2 in call::left range argument_list::left ( var_1 , unary_operator::left - 1 unary_operator::right , unary_operator::left - 1 unary_operator::right ) argument_list::right call::right : block::left if_statement::left if not_operator::left not call::left any argument_list::left ( call::left map argument_list::left ( lambda::left lambda lambda_parameters::left x lambda_parameters::right : comparison_operator::left binary_operator::left var_2 % x binary_operator::right == 0 comparison_operator::right lambda::right , list::left [ 2 , 3 , 5 ] list::right ) argument_list::right call::right ) argument_list::right call::right not_operator::right : block::left return_statement::left return var_2 return_statement::right block::right if_statement::right block::right for_statement::right block::right function_definition::right module::right",lm
843,"def snake_to_camel(s):
    return ''.join(x.capitalize() for x in s.split('_'))[0].lower()+''.join(x.capitalize() for x in s.split('_'))[1:]","def snake_to_camel(var_1):
    return ''.join(x.capitalize() for x in var_1.split('_'))[0].lower()+''.join(x.capitalize() for x in var_1.split('_'))[1:]",module::left function_definition::left def snake_to_camel parameters::left ( var_1 ) parameters::right : block::left return_statement::left return binary_operator::left call::left attribute::left subscript::left call::left attribute::left string::left ' ' string::right . join attribute::right generator_expression::left ( call::left attribute::left x . capitalize attribute::right argument_list::left ( ) argument_list::right call::right for_in_clause::left for x in call::left attribute::left var_1 . split attribute::right argument_list::left ( string::left ' _ ' string::right ) argument_list::right call::right for_in_clause::right ) generator_expression::right call::right [ 0 ] subscript::right . lower attribute::right argument_list::left ( ) argument_list::right call::right + subscript::left call::left attribute::left string::left ' ' string::right . join attribute::right generator_expression::left ( call::left attribute::left x . capitalize attribute::right argument_list::left ( ) argument_list::right call::right for_in_clause::left for x in call::left attribute::left var_1 . split attribute::right argument_list::left ( string::left ' _ ' string::right ) argument_list::right call::right for_in_clause::right ) generator_expression::right call::right [ slice::left 1 : slice::right ] subscript::right binary_operator::right return_statement::right block::right function_definition::right module::right,lm
