idx,code,new_code,ast,label
1079,"def remove_first_last_char(s, char):
    first = s.find(char)
    last = s.rfind(char)
    if first != -1:
        s = s[:first] + s[first+1:]
    if last != -1 and last != first:
        s = s[:last-1] + s[last:]
    return s","def remove_first_last_char(var_1, var_2):
    var_3 = var_1.find(var_2)
    var_4 = var_1.rfind(var_2)
    if var_3 != -1:
        var_1 = var_1[:var_3] + var_1[var_3+1:]
    if var_4 != -1 and var_4 != var_3:
        var_1 = var_1[:var_4-1] + var_1[var_4:]
    return var_1","module::left function_definition::left def remove_first_last_char parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = call::left attribute::left var_1 . find attribute::right argument_list::left ( var_2 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_4 = call::left attribute::left var_1 . rfind attribute::right argument_list::left ( var_2 ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if comparison_operator::left var_3 != unary_operator::left - 1 unary_operator::right comparison_operator::right : block::left expression_statement::left assignment::left var_1 = binary_operator::left subscript::left var_1 [ slice::left : var_3 slice::right ] subscript::right + subscript::left var_1 [ slice::left binary_operator::left var_3 + 1 binary_operator::right : slice::right ] subscript::right binary_operator::right assignment::right expression_statement::right block::right if_statement::right if_statement::left if boolean_operator::left comparison_operator::left var_4 != unary_operator::left - 1 unary_operator::right comparison_operator::right and comparison_operator::left var_4 != var_3 comparison_operator::right boolean_operator::right : block::left expression_statement::left assignment::left var_1 = binary_operator::left subscript::left var_1 [ slice::left : binary_operator::left var_4 - 1 binary_operator::right slice::right ] subscript::right + subscript::left var_1 [ slice::left var_4 : slice::right ] subscript::right binary_operator::right assignment::right expression_statement::right block::right if_statement::right return_statement::left return var_1 return_statement::right block::right function_definition::right module::right",lm
1080,"def count_reverse_pairs(str_list):
    reverse_pairs = 0
    checked_pairs = set()
    
    for i, s in enumerate(str_list):
        if s not in checked_pairs:
            reverse = s[::-1]
            if reverse in str_list[i+1:]:
                reverse_pairs += 1
                checked_pairs.add(s)
                checked_pairs.add(reverse)
                
    return reverse_pairs","def count_reverse_pairs(var_1):
    var_2 = 0
    var_3 = set()
    
    for var_4, var_5 in enumerate(var_1):
        if var_5 not in var_3:
            var_6 = var_5[::-1]
            if var_6 in var_1[var_4+1:]:
                var_2 += 1
                var_3.add(var_5)
                var_3.add(var_6)
                
    return var_2","module::left function_definition::left def count_reverse_pairs parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right expression_statement::left assignment::left var_3 = call::left set argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for pattern_list::left var_4 , var_5 pattern_list::right in call::left enumerate argument_list::left ( var_1 ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left var_5 not in var_3 comparison_operator::right : block::left expression_statement::left assignment::left var_6 = subscript::left var_5 [ slice::left : : unary_operator::left - 1 unary_operator::right slice::right ] subscript::right assignment::right expression_statement::right if_statement::left if comparison_operator::left var_6 in subscript::left var_1 [ slice::left binary_operator::left var_4 + 1 binary_operator::right : slice::right ] subscript::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_2 += 1 augmented_assignment::right expression_statement::right expression_statement::left call::left attribute::left var_3 . add attribute::right argument_list::left ( var_5 ) argument_list::right call::right expression_statement::right expression_statement::left call::left attribute::left var_3 . add attribute::right argument_list::left ( var_6 ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",lm
1081,"def gcd(a, b):
    if b == 0:
        return a
    else:
        return gcd(b, a % b)","def gcd(var_1, var_2):
    if var_2 == 0:
        return var_1
    else:
        return gcd(var_2, var_1 % var_2)","module::left function_definition::left def gcd parameters::left ( var_1 , var_2 ) parameters::right : block::left if_statement::left if comparison_operator::left var_2 == 0 comparison_operator::right : block::left return_statement::left return var_1 return_statement::right block::right else_clause::left else : block::left return_statement::left return call::left gcd argument_list::left ( var_2 , binary_operator::left var_1 % var_2 binary_operator::right ) argument_list::right call::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",lm
1082,"def parallelogram_area(b,h):
  area=b*h
  return area","def parallelogram_area(var_1,var_2):
  var_3=var_1*var_2
  return var_3","module::left function_definition::left def parallelogram_area parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = binary_operator::left var_1 * var_2 binary_operator::right assignment::right expression_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",human
1083,"def has_31_days(month_name):
    months_with_31_days = ['January', 'March', 'May', 'July', 'August', 'October', 'December']
    return month_name in months_with_31_days","def has_31_days(var_1):
    var_2 = ['January', 'March', 'May', 'July', 'August', 'October', 'December']
    return var_1 in var_2","module::left function_definition::left def has_31_days parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = list::left [ string::left ' January ' string::right , string::left ' March ' string::right , string::left ' May ' string::right , string::left ' July ' string::right , string::left ' August ' string::right , string::left ' October ' string::right , string::left ' December ' string::right ] list::right assignment::right expression_statement::right return_statement::left return comparison_operator::left var_1 in var_2 comparison_operator::right return_statement::right block::right function_definition::right module::right",lm
1084,"def is_nonagonal(n): 
	return int(n * (7 * n - 5) / 2) ","def is_nonagonal(var_1): 
	return int(var_1 * (7 * var_1 - 5) / 2) ",module::left function_definition::left def is_nonagonal parameters::left ( var_1 ) parameters::right : block::left return_statement::left return call::left int argument_list::left ( binary_operator::left binary_operator::left var_1 * parenthesized_expression::left ( binary_operator::left binary_operator::left 7 * var_1 binary_operator::right - 5 binary_operator::right ) parenthesized_expression::right binary_operator::right / 2 binary_operator::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,human
1085,"def cube_sum_even_naturals(n):
    sum = 0
    for i in range(2, 2*n+1, 2):
        sum += i**3
    return sum","def cube_sum_even_naturals(var_1):
    var_2 = 0
    for var_3 in range(2, 2*var_1+1, 2):
        var_2 += var_3**3
    return var_2","module::left function_definition::left def cube_sum_even_naturals parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( 2 , binary_operator::left binary_operator::left 2 * var_1 binary_operator::right + 1 binary_operator::right , 2 ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left var_2 += binary_operator::left var_3 ** 3 binary_operator::right augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",lm
1086,"def last_digit_of_factorial(n):
    if n < 0:
        return -1
    elif n <= 1:
        return 1
    else:
        factorial = 1
        for i in range(2, n + 1):
            factorial *= i
        return factorial % 10","def last_digit_of_factorial(var_1):
    if var_1 < 0:
        return -1
    elif var_1 <= 1:
        return 1
    else:
        var_2 = 1
        for var_3 in range(2, var_1 + 1):
            var_2 *= var_3
        return var_2 % 10","module::left function_definition::left def last_digit_of_factorial parameters::left ( var_1 ) parameters::right : block::left if_statement::left if comparison_operator::left var_1 < 0 comparison_operator::right : block::left return_statement::left return unary_operator::left - 1 unary_operator::right return_statement::right block::right elif_clause::left elif comparison_operator::left var_1 <= 1 comparison_operator::right : block::left return_statement::left return 1 return_statement::right block::right elif_clause::right else_clause::left else : block::left expression_statement::left assignment::left var_2 = 1 assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( 2 , binary_operator::left var_1 + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left var_2 *= var_3 augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return binary_operator::left var_2 % 10 binary_operator::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",lm
1087,"import re

def match_ab(string):
    return bool(re.search('ab{2,3}', string))","import re

def match_ab(var_1):
    return bool(re.search('ab{2,3}', var_1))","module::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right function_definition::left def match_ab parameters::left ( var_1 ) parameters::right : block::left return_statement::left return call::left bool argument_list::left ( call::left attribute::left re . search attribute::right argument_list::left ( string::left ' ab{2,3} ' string::right , var_1 ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
1088,"def binary_to_decimal(binary_str):
    return int(binary_str, 2)","def binary_to_decimal(var_1):
    return int(var_1, 2)","module::left function_definition::left def binary_to_decimal parameters::left ( var_1 ) parameters::right : block::left return_statement::left return call::left int argument_list::left ( var_1 , 2 ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
1089,"def sort_by_first_element_occurrence(lst):
    count_map = {}
    for item in lst:
        if item[0] in count_map:
            count_map[item[0]] += 1
        else:
            count_map[item[0]] = 1
    return sorted(lst, key=lambda x: count_map[x[0]], reverse=True)","def sort_by_first_element_occurrence(var_1):
    var_2 = {}
    for var_3 in var_1:
        if var_3[0] in var_2:
            var_2[var_3[0]] += 1
        else:
            var_2[var_3[0]] = 1
    return sorted(var_1, key=lambda x: var_2[x[0]], reverse=True)","module::left function_definition::left def sort_by_first_element_occurrence parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = dictionary::left { } dictionary::right assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left if_statement::left if comparison_operator::left subscript::left var_3 [ 0 ] subscript::right in var_2 comparison_operator::right : block::left expression_statement::left augmented_assignment::left subscript::left var_2 [ subscript::left var_3 [ 0 ] subscript::right ] subscript::right += 1 augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left subscript::left var_2 [ subscript::left var_3 [ 0 ] subscript::right ] subscript::right = 1 assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return call::left sorted argument_list::left ( var_1 , keyword_argument::left key = lambda::left lambda lambda_parameters::left x lambda_parameters::right : subscript::left var_2 [ subscript::left x [ 0 ] subscript::right ] subscript::right lambda::right keyword_argument::right , keyword_argument::left reverse = True keyword_argument::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
1090,"def position_min(list1):
    min_val = min(list1)
    min_result = [i for i, j in enumerate(list1) if j == min_val]
    return min_result","def position_min(var_1):
    var_2 = min(var_1)
    var_3 = [var_4 for var_4, var_5 in enumerate(var_1) if var_5 == var_2]
    return var_3","module::left function_definition::left def position_min parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left min argument_list::left ( var_1 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = list_comprehension::left [ var_4 for_in_clause::left for pattern_list::left var_4 , var_5 pattern_list::right in call::left enumerate argument_list::left ( var_1 ) argument_list::right call::right for_in_clause::right if_clause::left if comparison_operator::left var_5 == var_2 comparison_operator::right if_clause::right ] list_comprehension::right assignment::right expression_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",human
1091,"def count_unequal_pairs(arr):
    count = 0
    for i in range(len(arr)):
        for j in range(i+1, len(arr)):
            if arr[i] != arr[j]:
                count += 1
    return count","def count_unequal_pairs(var_1):
    var_2 = 0
    for var_3 in range(len(var_1)):
        for var_4 in range(var_3+1, len(var_1)):
            if var_1[var_3] != var_1[var_4]:
                var_2 += 1
    return var_2","module::left function_definition::left def count_unequal_pairs parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left for_statement::left for var_4 in call::left range argument_list::left ( binary_operator::left var_3 + 1 binary_operator::right , call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left var_1 [ var_3 ] subscript::right != subscript::left var_1 [ var_4 ] subscript::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_2 += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",lm
1092,"import re

def camel_to_snake(s):
    return re.sub(r'(?<!^)(?=[A-Z])', '_', s).lower()","import re

def camel_to_snake(var_1):
    return re.sub(r'(?<!^)(?=[A-Z])', '_', var_1).lower()","module::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right function_definition::left def camel_to_snake parameters::left ( var_1 ) parameters::right : block::left return_statement::left return call::left attribute::left call::left attribute::left re . sub attribute::right argument_list::left ( string::left r' (?<!^)(?=[A-Z]) ' string::right , string::left ' _ ' string::right , var_1 ) argument_list::right call::right . lower attribute::right argument_list::left ( ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
1093,"def min_Ops(arr,n,k): 
    max1 = max(arr) 
    res = 0
    for i in range(0,n):  
        if ((max1 - arr[i]) % k != 0): 
            return -1 
        else: 
            res += (max1 - arr[i]) / k 
    return int(res) ","def min_Ops(var_1,var_2,var_3): 
    var_4 = max(var_1) 
    var_5 = 0
    for var_6 in range(0,var_2):  
        if ((var_4 - var_1[var_6]) % var_3 != 0): 
            return -1 
        else: 
            var_5 += (var_4 - var_1[var_6]) / var_3 
    return int(var_5) ","module::left function_definition::left def min_Ops parameters::left ( var_1 , var_2 , var_3 ) parameters::right : block::left expression_statement::left assignment::left var_4 = call::left max argument_list::left ( var_1 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_5 = 0 assignment::right expression_statement::right for_statement::left for var_6 in call::left range argument_list::left ( 0 , var_2 ) argument_list::right call::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left binary_operator::left parenthesized_expression::left ( binary_operator::left var_4 - subscript::left var_1 [ var_6 ] subscript::right binary_operator::right ) parenthesized_expression::right % var_3 binary_operator::right != 0 comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return unary_operator::left - 1 unary_operator::right return_statement::right block::right else_clause::left else : block::left expression_statement::left augmented_assignment::left var_5 += binary_operator::left parenthesized_expression::left ( binary_operator::left var_4 - subscript::left var_1 [ var_6 ] subscript::right binary_operator::right ) parenthesized_expression::right / var_3 binary_operator::right augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return call::left int argument_list::left ( var_5 ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",human
1094,"def remove_similar_row(test_list):
  res = set(sorted([tuple(sorted(set(sub))) for sub in test_list]))
  return (res) ","def remove_similar_row(var_1):
  var_2 = set(sorted([tuple(sorted(set(sub))) for sub in var_1]))
  return (var_2) ",module::left function_definition::left def remove_similar_row parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left set argument_list::left ( call::left sorted argument_list::left ( list_comprehension::left [ call::left tuple argument_list::left ( call::left sorted argument_list::left ( call::left set argument_list::left ( sub ) argument_list::right call::right ) argument_list::right call::right ) argument_list::right call::right for_in_clause::left for sub in var_1 for_in_clause::right ] list_comprehension::right ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( var_2 ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right,human
1095,"def round_to_nearest(x, base):
    return round(base * round(float(x)/base))","def round_to_nearest(var_1, var_2):
    return round(var_2 * round(float(var_1)/var_2))","module::left function_definition::left def round_to_nearest parameters::left ( var_1 , var_2 ) parameters::right : block::left return_statement::left return call::left round argument_list::left ( binary_operator::left var_2 * call::left round argument_list::left ( binary_operator::left call::left float argument_list::left ( var_1 ) argument_list::right call::right / var_2 binary_operator::right ) argument_list::right call::right binary_operator::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
1096,"def check_last (arr,n,p): 
    _sum = 0
    for i in range(n): 
        _sum = _sum + arr[i] 
    if p == 1: 
        if _sum % 2 == 0: 
            return ""ODD""
        else: 
            return ""EVEN""
    return ""EVEN""
      ","def check_last (var_1,var_2,var_3): 
    var_4 = 0
    for var_5 in range(var_2): 
        var_4 = var_4 + var_1[var_5] 
    if var_3 == 1: 
        if var_4 % 2 == 0: 
            return ""ODD""
        else: 
            return ""EVEN""
    return ""EVEN""
      ","module::left function_definition::left def check_last parameters::left ( var_1 , var_2 , var_3 ) parameters::right : block::left expression_statement::left assignment::left var_4 = 0 assignment::right expression_statement::right for_statement::left for var_5 in call::left range argument_list::left ( var_2 ) argument_list::right call::right : block::left expression_statement::left assignment::left var_4 = binary_operator::left var_4 + subscript::left var_1 [ var_5 ] subscript::right binary_operator::right assignment::right expression_statement::right block::right for_statement::right if_statement::left if comparison_operator::left var_3 == 1 comparison_operator::right : block::left if_statement::left if comparison_operator::left binary_operator::left var_4 % 2 binary_operator::right == 0 comparison_operator::right : block::left return_statement::left return string::left "" ODD "" string::right return_statement::right block::right else_clause::left else : block::left return_statement::left return string::left "" EVEN "" string::right return_statement::right block::right else_clause::right if_statement::right block::right if_statement::right return_statement::left return string::left "" EVEN "" string::right return_statement::right block::right function_definition::right module::right",human
1097,"def lateral_surface_area(radius, height):
    return 2 * 3.141592653589793 * radius * height","def lateral_surface_area(var_1, var_2):
    return 2 * 3.141592653589793 * var_1 * var_2","module::left function_definition::left def lateral_surface_area parameters::left ( var_1 , var_2 ) parameters::right : block::left return_statement::left return binary_operator::left binary_operator::left binary_operator::left 2 * 3.141592653589793 binary_operator::right * var_1 binary_operator::right * var_2 binary_operator::right return_statement::right block::right function_definition::right module::right",lm
1098,"def divide_tuples(tup1, tup2):
    return tuple(a / b for a, b in zip(tup1, tup2))","def divide_tuples(var_1, var_2):
    return tuple(var_3 / var_4 for var_3, var_4 in zip(var_1, var_2))","module::left function_definition::left def divide_tuples parameters::left ( var_1 , var_2 ) parameters::right : block::left return_statement::left return call::left tuple generator_expression::left ( binary_operator::left var_3 / var_4 binary_operator::right for_in_clause::left for pattern_list::left var_3 , var_4 pattern_list::right in call::left zip argument_list::left ( var_1 , var_2 ) argument_list::right call::right for_in_clause::right ) generator_expression::right call::right return_statement::right block::right function_definition::right module::right",lm
1099,"def super_seq(X, Y, m, n):
	if (not m):
		return n
	if (not n):
		return m
	if (X[m - 1] == Y[n - 1]):
		return 1 + super_seq(X, Y, m - 1, n - 1)
	return 1 + min(super_seq(X, Y, m - 1, n),	super_seq(X, Y, m, n - 1))","def super_seq(var_1, var_2, var_3, var_4):
	if (not var_3):
		return var_4
	if (not var_4):
		return var_3
	if (var_1[var_3 - 1] == var_2[var_4 - 1]):
		return 1 + super_seq(var_1, var_2, var_3 - 1, var_4 - 1)
	return 1 + min(super_seq(var_1, var_2, var_3 - 1, var_4),	super_seq(var_1, var_2, var_3, var_4 - 1))","module::left function_definition::left def super_seq parameters::left ( var_1 , var_2 , var_3 , var_4 ) parameters::right : block::left if_statement::left if parenthesized_expression::left ( not_operator::left not var_3 not_operator::right ) parenthesized_expression::right : block::left return_statement::left return var_4 return_statement::right block::right if_statement::right if_statement::left if parenthesized_expression::left ( not_operator::left not var_4 not_operator::right ) parenthesized_expression::right : block::left return_statement::left return var_3 return_statement::right block::right if_statement::right if_statement::left if parenthesized_expression::left ( comparison_operator::left subscript::left var_1 [ binary_operator::left var_3 - 1 binary_operator::right ] subscript::right == subscript::left var_2 [ binary_operator::left var_4 - 1 binary_operator::right ] subscript::right comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return binary_operator::left 1 + call::left super_seq argument_list::left ( var_1 , var_2 , binary_operator::left var_3 - 1 binary_operator::right , binary_operator::left var_4 - 1 binary_operator::right ) argument_list::right call::right binary_operator::right return_statement::right block::right if_statement::right return_statement::left return binary_operator::left 1 + call::left min argument_list::left ( call::left super_seq argument_list::left ( var_1 , var_2 , binary_operator::left var_3 - 1 binary_operator::right , var_4 ) argument_list::right call::right , call::left super_seq argument_list::left ( var_1 , var_2 , var_3 , binary_operator::left var_4 - 1 binary_operator::right ) argument_list::right call::right ) argument_list::right call::right binary_operator::right return_statement::right block::right function_definition::right module::right",human
1100,"def max_of_nth(test_list, N):
  res = max([sub[N] for sub in test_list])
  return (res) ","def max_of_nth(var_1, var_2):
  var_3 = max([sub[var_2] for sub in var_1])
  return (var_3) ","module::left function_definition::left def max_of_nth parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = call::left max argument_list::left ( list_comprehension::left [ subscript::left sub [ var_2 ] subscript::right for_in_clause::left for sub in var_1 for_in_clause::right ] list_comprehension::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( var_3 ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
1101,"import re

def extract_quoted_values(s):
    return re.findall(r'""([^""]*)""', s)","import re

def extract_quoted_values(var_1):
    return re.findall(r'""([^""]*)""', var_1)","module::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right function_definition::left def extract_quoted_values parameters::left ( var_1 ) parameters::right : block::left return_statement::left return call::left attribute::left re . findall attribute::right argument_list::left ( string::left r' ""([^""]*)"" ' string::right , var_1 ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
1102,"def camel_to_snake(name):
    return ''.join(['_' + i.lower() if i.isupper() else i for i in name]).lstrip('_')","def camel_to_snake(var_1):
    return ''.join(['_' + i.lower() if i.isupper() else i for i in var_1]).lstrip('_')",module::left function_definition::left def camel_to_snake parameters::left ( var_1 ) parameters::right : block::left return_statement::left return call::left attribute::left call::left attribute::left string::left ' ' string::right . join attribute::right argument_list::left ( list_comprehension::left [ conditional_expression::left binary_operator::left string::left ' _ ' string::right + call::left attribute::left i . lower attribute::right argument_list::left ( ) argument_list::right call::right binary_operator::right if call::left attribute::left i . isupper attribute::right argument_list::left ( ) argument_list::right call::right else i conditional_expression::right for_in_clause::left for i in var_1 for_in_clause::right ] list_comprehension::right ) argument_list::right call::right . lstrip attribute::right argument_list::left ( string::left ' _ ' string::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right,lm
1103,"import bisect
def left_insertion(a, x):
    i = bisect.bisect_left(a, x)
    return i","import bisect
def left_insertion(var_1, var_2):
    var_3 = bisect.bisect_left(var_1, var_2)
    return var_3","module::left import_statement::left import dotted_name::left bisect dotted_name::right import_statement::right function_definition::left def left_insertion parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = call::left attribute::left bisect . bisect_left attribute::right argument_list::left ( var_1 , var_2 ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",human
1104,"def matrix_to_list(test_list):
  temp = [ele for sub in test_list for ele in sub]
  res = list(zip(*temp))
  return (str(res))","def matrix_to_list(var_1):
  var_2 = [ele for sub in var_1 for ele in sub]
  var_3 = list(zip(*var_2))
  return (str(var_3))",module::left function_definition::left def matrix_to_list parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = list_comprehension::left [ ele for_in_clause::left for sub in var_1 for_in_clause::right for_in_clause::left for ele in sub for_in_clause::right ] list_comprehension::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = call::left list argument_list::left ( call::left zip argument_list::left ( list_splat::left * var_2 list_splat::right ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( call::left str argument_list::left ( var_3 ) argument_list::right call::right ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right,human
1105,"def Total_Hamming_Distance(n):   
    i = 1
    sum = 0
    while (n // i > 0):  
        sum = sum + n // i  
        i = i * 2     
    return sum","def Total_Hamming_Distance(var_1):   
    var_2 = 1
    var_3 = 0
    while (var_1 // var_2 > 0):  
        var_3 = var_3 + var_1 // var_2  
        var_2 = var_2 * 2     
    return var_3",module::left function_definition::left def Total_Hamming_Distance parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 1 assignment::right expression_statement::right expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right while_statement::left while parenthesized_expression::left ( comparison_operator::left binary_operator::left var_1 // var_2 binary_operator::right > 0 comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left assignment::left var_3 = binary_operator::left var_3 + binary_operator::left var_1 // var_2 binary_operator::right binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left var_2 = binary_operator::left var_2 * 2 binary_operator::right assignment::right expression_statement::right block::right while_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right,human
1106,"def check_isosceles(x,y,z):
  if x==y or y==z or z==x:
	   return True
  else:
     return False","def check_isosceles(var_1,var_2,var_3):
  if var_1==var_2 or var_2==var_3 or var_3==var_1:
	   return True
  else:
     return False","module::left function_definition::left def check_isosceles parameters::left ( var_1 , var_2 , var_3 ) parameters::right : block::left if_statement::left if boolean_operator::left boolean_operator::left comparison_operator::left var_1 == var_2 comparison_operator::right or comparison_operator::left var_2 == var_3 comparison_operator::right boolean_operator::right or comparison_operator::left var_3 == var_1 comparison_operator::right boolean_operator::right : block::left return_statement::left return True return_statement::right block::right else_clause::left else : block::left return_statement::left return False return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",human
1107,"import math 
def first_Digit(n) : 
    fact = 1
    for i in range(2,n + 1) : 
        fact = fact * i 
        while (fact % 10 == 0) :  
            fact = int(fact / 10) 
    while (fact >= 10) : 
        fact = int(fact / 10) 
    return math.floor(fact) ","import math 
def first_Digit(var_1) : 
    var_2 = 1
    for var_3 in range(2,var_1 + 1) : 
        var_2 = var_2 * var_3 
        while (var_2 % 10 == 0) :  
            var_2 = int(var_2 / 10) 
    while (var_2 >= 10) : 
        var_2 = int(var_2 / 10) 
    return math.floor(var_2) ","module::left import_statement::left import dotted_name::left math dotted_name::right import_statement::right function_definition::left def first_Digit parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 1 assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( 2 , binary_operator::left var_1 + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left assignment::left var_2 = binary_operator::left var_2 * var_3 binary_operator::right assignment::right expression_statement::right while_statement::left while parenthesized_expression::left ( comparison_operator::left binary_operator::left var_2 % 10 binary_operator::right == 0 comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left assignment::left var_2 = call::left int argument_list::left ( binary_operator::left var_2 / 10 binary_operator::right ) argument_list::right call::right assignment::right expression_statement::right block::right while_statement::right block::right for_statement::right while_statement::left while parenthesized_expression::left ( comparison_operator::left var_2 >= 10 comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left assignment::left var_2 = call::left int argument_list::left ( binary_operator::left var_2 / 10 binary_operator::right ) argument_list::right call::right assignment::right expression_statement::right block::right while_statement::right return_statement::left return call::left attribute::left math . floor attribute::right argument_list::left ( var_2 ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",human
1108,"def check_subset(test_tup1, test_tup2):
  res = set(test_tup2).issubset(test_tup1)
  return (res) ","def check_subset(var_1, var_2):
  var_3 = set(var_2).issubset(var_1)
  return (var_3) ","module::left function_definition::left def check_subset parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = call::left attribute::left call::left set argument_list::left ( var_2 ) argument_list::right call::right . issubset attribute::right argument_list::left ( var_1 ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( var_3 ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
1109,"def add_lists(test_list, test_tup):
  res = tuple(list(test_tup) + test_list)
  return (res) ","def add_lists(var_1, var_2):
  var_3 = tuple(list(var_2) + var_1)
  return (var_3) ","module::left function_definition::left def add_lists parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = call::left tuple argument_list::left ( binary_operator::left call::left list argument_list::left ( var_2 ) argument_list::right call::right + var_1 binary_operator::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( var_3 ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
