idx,code,new_code,ast,label
1058,"def sum_of_negative_numbers(numbers):
    return sum(filter(lambda x: x < 0, numbers))","def sum_of_negative_numbers(var_1):
    return sum(filter(lambda x: x < 0, var_1))","module::left function_definition::left def sum_of_negative_numbers parameters::left ( var_1 ) parameters::right : block::left return_statement::left return call::left sum argument_list::left ( call::left filter argument_list::left ( lambda::left lambda lambda_parameters::left x lambda_parameters::right : comparison_operator::left x < 0 comparison_operator::right lambda::right , var_1 ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
1059,"def is_month_30_days(month: str) -> bool:
    """"""
    Function to check whether the given month name contains 30 days or not.

    Parameters:
    month (str): The name of the month.

    Returns:
    bool: True if the month contains 30 days, False otherwise.
    """"""
    thirty_days_months = [""April"", ""June"", ""September"", ""November""]

    if month in thirty_days_months:
        return True
    else:
        return False","def is_month_30_days(var_1: str) -> bool:
    """"""
    Function to check whether the given month name contains 30 days or not.

    Parameters:
    month (str): The name of the month.

    Returns:
    bool: True if the month contains 30 days, False otherwise.
    """"""
    var_2 = [""April"", ""June"", ""September"", ""November""]

    if var_1 in var_2:
        return True
    else:
        return False","module::left function_definition::left def is_month_30_days parameters::left ( typed_parameter::left var_1 : type::left str type::right typed_parameter::right ) parameters::right -> type::left bool type::right : block::left expression_statement::left string::left """""" 
    Function to check whether the given month name contains 30 days or not.

    Parameters:
    month (str): The name of the month.

    Returns:
    bool: True if the month contains 30 days, False otherwise.
     """""" string::right expression_statement::right expression_statement::left assignment::left var_2 = list::left [ string::left "" April "" string::right , string::left "" June "" string::right , string::left "" September "" string::right , string::left "" November "" string::right ] list::right assignment::right expression_statement::right if_statement::left if comparison_operator::left var_1 in var_2 comparison_operator::right : block::left return_statement::left return True return_statement::right block::right else_clause::left else : block::left return_statement::left return False return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",lm
1060,"def is_even(num):
    if num & 1 == 0:
        return True
    else:
        return False","def is_even(var_1):
    if var_1 & 1 == 0:
        return True
    else:
        return False",module::left function_definition::left def is_even parameters::left ( var_1 ) parameters::right : block::left if_statement::left if comparison_operator::left binary_operator::left var_1 & 1 binary_operator::right == 0 comparison_operator::right : block::left return_statement::left return True return_statement::right block::right else_clause::left else : block::left return_statement::left return False return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right,lm
1061,"def max_subarray_length(arr):
    """"""
    Returns the length of the subarray with the maximum sum in the given array.

    Parameters:
    arr (list): The input array

    Returns:
    int: The length of the subarray with maximum sum
    """"""

    # Variables to keep track of the maximum sum and the length of the subarray
    max_sum = float('-inf')
    max_length = 0

    # Iterate through the array
    for i in range(len(arr)):
        current_sum = 0

        # Calculate the sum of subarrays starting from index i
        for j in range(i, len(arr)):
            current_sum += arr[j]

            # Update the maximum sum and length if current sum is greater
            if current_sum > max_sum:
                max_sum = current_sum
                max_length = j - i + 1

    return max_length","def max_subarray_length(var_1):
    """"""
    Returns the length of the subarray with the maximum sum in the given array.

    Parameters:
    arr (list): The input array

    Returns:
    int: The length of the subarray with maximum sum
    """"""

    # Variables to keep track of the maximum sum and the length of the subarray
    var_2 = float('-inf')
    var_3 = 0

    # Iterate through the array
    for var_4 in range(len(var_1)):
        var_5 = 0

        # Calculate the sum of subarrays starting from index i
        for var_6 in range(var_4, len(var_1)):
            var_5 += var_1[var_6]

            # Update the maximum sum and length if current sum is greater
            if var_5 > var_2:
                var_2 = var_5
                var_3 = var_6 - var_4 + 1

    return var_3","module::left function_definition::left def max_subarray_length parameters::left ( var_1 ) parameters::right : block::left expression_statement::left string::left """""" 
    Returns the length of the subarray with the maximum sum in the given array.

    Parameters:
    arr (list): The input array

    Returns:
    int: The length of the subarray with maximum sum
     """""" string::right expression_statement::right # Variables to keep track of the maximum sum and the length of the subarray expression_statement::left assignment::left var_2 = call::left float argument_list::left ( string::left ' -inf ' string::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right # Iterate through the array for_statement::left for var_4 in call::left range argument_list::left ( call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left expression_statement::left assignment::left var_5 = 0 assignment::right expression_statement::right # Calculate the sum of subarrays starting from index i for_statement::left for var_6 in call::left range argument_list::left ( var_4 , call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left var_5 += subscript::left var_1 [ var_6 ] subscript::right augmented_assignment::right expression_statement::right # Update the maximum sum and length if current sum is greater if_statement::left if comparison_operator::left var_5 > var_2 comparison_operator::right : block::left expression_statement::left assignment::left var_2 = var_5 assignment::right expression_statement::right expression_statement::left assignment::left var_3 = binary_operator::left binary_operator::left var_6 - var_4 binary_operator::right + 1 binary_operator::right assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",lm
1062,"MAX = 1000000
def breakSum(n): 
	dp = [0]*(n+1) 
	dp[0] = 0
	dp[1] = 1
	for i in range(2, n+1): 
		dp[i] = max(dp[int(i/2)] + dp[int(i/3)] + dp[int(i/4)], i); 
	return dp[n]","var_1 = 1000000
def breakSum(var_2): 
	var_3 = [0]*(var_2+1) 
	var_3[0] = 0
	var_3[1] = 1
	for var_4 in range(2, var_2+1): 
		var_3[var_4] = max(var_3[int(var_4/2)] + var_3[int(var_4/3)] + var_3[int(var_4/4)], var_4); 
	return var_3[var_2]","module::left expression_statement::left assignment::left var_1 = 1000000 assignment::right expression_statement::right function_definition::left def breakSum parameters::left ( var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = binary_operator::left list::left [ 0 ] list::right * parenthesized_expression::left ( binary_operator::left var_2 + 1 binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left subscript::left var_3 [ 0 ] subscript::right = 0 assignment::right expression_statement::right expression_statement::left assignment::left subscript::left var_3 [ 1 ] subscript::right = 1 assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( 2 , binary_operator::left var_2 + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left assignment::left subscript::left var_3 [ var_4 ] subscript::right = call::left max argument_list::left ( binary_operator::left binary_operator::left subscript::left var_3 [ call::left int argument_list::left ( binary_operator::left var_4 / 2 binary_operator::right ) argument_list::right call::right ] subscript::right + subscript::left var_3 [ call::left int argument_list::left ( binary_operator::left var_4 / 3 binary_operator::right ) argument_list::right call::right ] subscript::right binary_operator::right + subscript::left var_3 [ call::left int argument_list::left ( binary_operator::left var_4 / 4 binary_operator::right ) argument_list::right call::right ] subscript::right binary_operator::right , var_4 ) argument_list::right call::right assignment::right expression_statement::right ; block::right for_statement::right return_statement::left return subscript::left var_3 [ var_2 ] subscript::right return_statement::right block::right function_definition::right module::right",human
1063,"def is_equilateral_triangle(side_a, side_b, side_c):
    if side_a == side_b and side_b == side_c:
        print(""The triangle is equilateral"")
    else:
        print(""The triangle is not equilateral"")","def is_equilateral_triangle(var_1, var_2, var_3):
    if var_1 == var_2 and var_2 == var_3:
        print(""The triangle is equilateral"")
    else:
        print(""The triangle is not equilateral"")","module::left function_definition::left def is_equilateral_triangle parameters::left ( var_1 , var_2 , var_3 ) parameters::right : block::left if_statement::left if boolean_operator::left comparison_operator::left var_1 == var_2 comparison_operator::right and comparison_operator::left var_2 == var_3 comparison_operator::right boolean_operator::right : block::left expression_statement::left call::left print argument_list::left ( string::left "" The triangle is equilateral "" string::right ) argument_list::right call::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left call::left print argument_list::left ( string::left "" The triangle is not equilateral "" string::right ) argument_list::right call::right expression_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",lm
1064,"import re
def extract_quotation(text1):
  return (re.findall(r'""(.*?)""', text1))","import re
def extract_quotation(var_1):
  return (re.findall(r'""(.*?)""', var_1))","module::left import_statement::left import dotted_name::left re dotted_name::right import_statement::right function_definition::left def extract_quotation parameters::left ( var_1 ) parameters::right : block::left return_statement::left return parenthesized_expression::left ( call::left attribute::left re . findall attribute::right argument_list::left ( string::left r' ""(.*?)"" ' string::right , var_1 ) argument_list::right call::right ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
1065,"def count_ways(n): 
	A = [0] * (n + 1) 
	B = [0] * (n + 1) 
	A[0] = 1
	A[1] = 0
	B[0] = 0
	B[1] = 1
	for i in range(2, n+1): 
		A[i] = A[i - 2] + 2 * B[i - 1] 
		B[i] = A[i - 1] + B[i - 2] 
	return A[n] ","def count_ways(var_1): 
	var_2 = [0] * (var_1 + 1) 
	var_3 = [0] * (var_1 + 1) 
	var_2[0] = 1
	var_2[1] = 0
	var_3[0] = 0
	var_3[1] = 1
	for var_4 in range(2, var_1+1): 
		var_2[var_4] = var_2[var_4 - 2] + 2 * var_3[var_4 - 1] 
		var_3[var_4] = var_2[var_4 - 1] + var_3[var_4 - 2] 
	return var_2[var_1] ","module::left function_definition::left def count_ways parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = binary_operator::left list::left [ 0 ] list::right * parenthesized_expression::left ( binary_operator::left var_1 + 1 binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = binary_operator::left list::left [ 0 ] list::right * parenthesized_expression::left ( binary_operator::left var_1 + 1 binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left subscript::left var_2 [ 0 ] subscript::right = 1 assignment::right expression_statement::right expression_statement::left assignment::left subscript::left var_2 [ 1 ] subscript::right = 0 assignment::right expression_statement::right expression_statement::left assignment::left subscript::left var_3 [ 0 ] subscript::right = 0 assignment::right expression_statement::right expression_statement::left assignment::left subscript::left var_3 [ 1 ] subscript::right = 1 assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( 2 , binary_operator::left var_1 + 1 binary_operator::right ) argument_list::right call::right : block::left expression_statement::left assignment::left subscript::left var_2 [ var_4 ] subscript::right = binary_operator::left subscript::left var_2 [ binary_operator::left var_4 - 2 binary_operator::right ] subscript::right + binary_operator::left 2 * subscript::left var_3 [ binary_operator::left var_4 - 1 binary_operator::right ] subscript::right binary_operator::right binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left subscript::left var_3 [ var_4 ] subscript::right = binary_operator::left subscript::left var_2 [ binary_operator::left var_4 - 1 binary_operator::right ] subscript::right + subscript::left var_3 [ binary_operator::left var_4 - 2 binary_operator::right ] subscript::right binary_operator::right assignment::right expression_statement::right block::right for_statement::right return_statement::left return subscript::left var_2 [ var_1 ] subscript::right return_statement::right block::right function_definition::right module::right",human
1066,"def minimum_Length(s) : 
    maxOcc = 0
    n = len(s) 
    arr = [0]*26
    for i in range(n) : 
        arr[ord(s[i]) -ord('a')] += 1
    for i in range(26) : 
        if arr[i] > maxOcc : 
            maxOcc = arr[i] 
    return n - maxOcc ","def minimum_Length(var_1) : 
    var_2 = 0
    var_3 = len(var_1) 
    var_4 = [0]*26
    for var_5 in range(var_3) : 
        var_4[ord(var_1[var_5]) -ord('a')] += 1
    for var_5 in range(26) : 
        if var_4[var_5] > var_2 : 
            var_2 = var_4[var_5] 
    return var_3 - var_2 ",module::left function_definition::left def minimum_Length parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right expression_statement::left assignment::left var_3 = call::left len argument_list::left ( var_1 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_4 = binary_operator::left list::left [ 0 ] list::right * 26 binary_operator::right assignment::right expression_statement::right for_statement::left for var_5 in call::left range argument_list::left ( var_3 ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left subscript::left var_4 [ binary_operator::left call::left ord argument_list::left ( subscript::left var_1 [ var_5 ] subscript::right ) argument_list::right call::right - call::left ord argument_list::left ( string::left ' a ' string::right ) argument_list::right call::right binary_operator::right ] subscript::right += 1 augmented_assignment::right expression_statement::right block::right for_statement::right for_statement::left for var_5 in call::left range argument_list::left ( 26 ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left var_4 [ var_5 ] subscript::right > var_2 comparison_operator::right : block::left expression_statement::left assignment::left var_2 = subscript::left var_4 [ var_5 ] subscript::right assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return binary_operator::left var_3 - var_2 binary_operator::right return_statement::right block::right function_definition::right module::right,human
1067,"def find_Max(arr,low,high): 
    if (high < low): 
        return arr[0] 
    if (high == low): 
        return arr[low] 
    mid = low + (high - low) // 2 
    if (mid < high and arr[mid + 1] < arr[mid]): 
        return arr[mid] 
    if (mid > low and arr[mid] < arr[mid - 1]): 
        return arr[mid - 1]  
    if (arr[low] > arr[mid]): 
        return find_Max(arr,low,mid - 1) 
    else: 
        return find_Max(arr,mid + 1,high) ","def find_Max(var_1,var_2,var_3): 
    if (var_3 < var_2): 
        return var_1[0] 
    if (var_3 == var_2): 
        return var_1[var_2] 
    var_4 = var_2 + (var_3 - var_2) // 2 
    if (var_4 < var_3 and var_1[var_4 + 1] < var_1[var_4]): 
        return var_1[var_4] 
    if (var_4 > var_2 and var_1[var_4] < var_1[var_4 - 1]): 
        return var_1[var_4 - 1]  
    if (var_1[var_2] > var_1[var_4]): 
        return find_Max(var_1,var_2,var_4 - 1) 
    else: 
        return find_Max(var_1,var_4 + 1,var_3) ","module::left function_definition::left def find_Max parameters::left ( var_1 , var_2 , var_3 ) parameters::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left var_3 < var_2 comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return subscript::left var_1 [ 0 ] subscript::right return_statement::right block::right if_statement::right if_statement::left if parenthesized_expression::left ( comparison_operator::left var_3 == var_2 comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return subscript::left var_1 [ var_2 ] subscript::right return_statement::right block::right if_statement::right expression_statement::left assignment::left var_4 = binary_operator::left var_2 + binary_operator::left parenthesized_expression::left ( binary_operator::left var_3 - var_2 binary_operator::right ) parenthesized_expression::right // 2 binary_operator::right binary_operator::right assignment::right expression_statement::right if_statement::left if parenthesized_expression::left ( boolean_operator::left comparison_operator::left var_4 < var_3 comparison_operator::right and comparison_operator::left subscript::left var_1 [ binary_operator::left var_4 + 1 binary_operator::right ] subscript::right < subscript::left var_1 [ var_4 ] subscript::right comparison_operator::right boolean_operator::right ) parenthesized_expression::right : block::left return_statement::left return subscript::left var_1 [ var_4 ] subscript::right return_statement::right block::right if_statement::right if_statement::left if parenthesized_expression::left ( boolean_operator::left comparison_operator::left var_4 > var_2 comparison_operator::right and comparison_operator::left subscript::left var_1 [ var_4 ] subscript::right < subscript::left var_1 [ binary_operator::left var_4 - 1 binary_operator::right ] subscript::right comparison_operator::right boolean_operator::right ) parenthesized_expression::right : block::left return_statement::left return subscript::left var_1 [ binary_operator::left var_4 - 1 binary_operator::right ] subscript::right return_statement::right block::right if_statement::right if_statement::left if parenthesized_expression::left ( comparison_operator::left subscript::left var_1 [ var_2 ] subscript::right > subscript::left var_1 [ var_4 ] subscript::right comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return call::left find_Max argument_list::left ( var_1 , var_2 , binary_operator::left var_4 - 1 binary_operator::right ) argument_list::right call::right return_statement::right block::right else_clause::left else : block::left return_statement::left return call::left find_Max argument_list::left ( var_1 , binary_operator::left var_4 + 1 binary_operator::right , var_3 ) argument_list::right call::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",human
1068,"def find_maximum_value(lst):
    """"""
    Finds the maximum value in a given heterogeneous list.
    
    Parameters:
        lst (list): A list of values.
    
    Returns:
        The maximum value in the list.
    """"""
    return max(lst)","def find_maximum_value(var_1):
    """"""
    Finds the maximum value in a given heterogeneous list.
    
    Parameters:
        lst (list): A list of values.
    
    Returns:
        The maximum value in the list.
    """"""
    return max(var_1)","module::left function_definition::left def find_maximum_value parameters::left ( var_1 ) parameters::right : block::left expression_statement::left string::left """""" 
    Finds the maximum value in a given heterogeneous list.
    
    Parameters:
        lst (list): A list of values.
    
    Returns:
        The maximum value in the list.
     """""" string::right expression_statement::right return_statement::left return call::left max argument_list::left ( var_1 ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
1069,"def re_order(A):
    k = 0
    for i in A:
        if i:
            A[k] = i
            k = k + 1
    for i in range(k, len(A)):
        A[i] = 0
    return A","def re_order(var_1):
    var_2 = 0
    for var_3 in var_1:
        if var_3:
            var_1[var_2] = var_3
            var_2 = var_2 + 1
    for var_3 in range(var_2, len(var_1)):
        var_1[var_3] = 0
    return var_1","module::left function_definition::left def re_order parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left if_statement::left if var_3 : block::left expression_statement::left assignment::left subscript::left var_1 [ var_2 ] subscript::right = var_3 assignment::right expression_statement::right expression_statement::left assignment::left var_2 = binary_operator::left var_2 + 1 binary_operator::right assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right for_statement::left for var_3 in call::left range argument_list::left ( var_2 , call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left expression_statement::left assignment::left subscript::left var_1 [ var_3 ] subscript::right = 0 assignment::right expression_statement::right block::right for_statement::right return_statement::left return var_1 return_statement::right block::right function_definition::right module::right",human
1070,"def tuple_str_int(test_str):
  res = tuple(int(num) for num in test_str.replace('(', '').replace(')', '').replace('...', '').split(', '))
  return (res) ","def tuple_str_int(var_1):
  var_2 = tuple(int(num) for num in var_1.replace('(', '').replace(')', '').replace('...', '').split(', '))
  return (var_2) ","module::left function_definition::left def tuple_str_int parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left tuple generator_expression::left ( call::left int argument_list::left ( num ) argument_list::right call::right for_in_clause::left for num in call::left attribute::left call::left attribute::left call::left attribute::left call::left attribute::left var_1 . replace attribute::right argument_list::left ( string::left ' ( ' string::right , string::left ' ' string::right ) argument_list::right call::right . replace attribute::right argument_list::left ( string::left ' ) ' string::right , string::left ' ' string::right ) argument_list::right call::right . replace attribute::right argument_list::left ( string::left ' ... ' string::right , string::left ' ' string::right ) argument_list::right call::right . split attribute::right argument_list::left ( string::left ' ,  ' string::right ) argument_list::right call::right for_in_clause::right ) generator_expression::right call::right assignment::right expression_statement::right return_statement::left return parenthesized_expression::left ( var_2 ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
1071,"def square_nums(nums):
 square_nums = list(map(lambda x: x ** 2, nums))
 return square_nums","def var_2(var_1):
 var_2 = list(map(lambda x: x ** 2, var_1))
 return var_2","module::left function_definition::left def var_2 parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left list argument_list::left ( call::left map argument_list::left ( lambda::left lambda lambda_parameters::left x lambda_parameters::right : binary_operator::left x ** 2 binary_operator::right lambda::right , var_1 ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",human
1072,"def max_occurrences(list1):
    max_val = 0
    result = list1[0] 
    for i in list1:
        occu = list1.count(i)
        if occu > max_val:
            max_val = occu
            result = i 
    return result","def max_occurrences(var_1):
    var_2 = 0
    var_3 = var_1[0] 
    for var_4 in var_1:
        var_5 = var_1.count(var_4)
        if var_5 > var_2:
            var_2 = var_5
            var_3 = var_4 
    return var_3",module::left function_definition::left def max_occurrences parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right expression_statement::left assignment::left var_3 = subscript::left var_1 [ 0 ] subscript::right assignment::right expression_statement::right for_statement::left for var_4 in var_1 : block::left expression_statement::left assignment::left var_5 = call::left attribute::left var_1 . count attribute::right argument_list::left ( var_4 ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if comparison_operator::left var_5 > var_2 comparison_operator::right : block::left expression_statement::left assignment::left var_2 = var_5 assignment::right expression_statement::right expression_statement::left assignment::left var_3 = var_4 assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right,human
1073,"def find_fixed_point(arr, n): 
	for i in range(n): 
		if arr[i] is i: 
			return i 
	return -1","def find_fixed_point(var_1, var_2): 
	for var_3 in range(var_2): 
		if var_1[var_3] is var_3: 
			return var_3 
	return -1","module::left function_definition::left def find_fixed_point parameters::left ( var_1 , var_2 ) parameters::right : block::left for_statement::left for var_3 in call::left range argument_list::left ( var_2 ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left var_1 [ var_3 ] subscript::right is var_3 comparison_operator::right : block::left return_statement::left return var_3 return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return unary_operator::left - 1 unary_operator::right return_statement::right block::right function_definition::right module::right",human
1074,"def count_squares_in_rectangle(length, width):
    """"""
    Count the number of squares in a rectangle.

    Parameters:
    length (int): The length of the rectangle.
    width (int): The width of the rectangle.

    Returns:
    int: The number of squares in the rectangle.
    """"""
    if length <= 0 or width <= 0:
        return 0
    else:
        min_dimension = min(length, width)
        max_dimension = max(length, width)
        number_of_squares = min_dimension
        while min_dimension > 1:
            min_dimension -= 1
            number_of_squares += min_dimension
        return number_of_squares","def count_squares_in_rectangle(var_1, var_2):
    """"""
    Count the number of squares in a rectangle.

    Parameters:
    length (int): The length of the rectangle.
    width (int): The width of the rectangle.

    Returns:
    int: The number of squares in the rectangle.
    """"""
    if var_1 <= 0 or var_2 <= 0:
        return 0
    else:
        var_3 = min(var_1, var_2)
        var_4 = max(var_1, var_2)
        var_5 = var_3
        while var_3 > 1:
            var_3 -= 1
            var_5 += var_3
        return var_5","module::left function_definition::left def count_squares_in_rectangle parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left string::left """""" 
    Count the number of squares in a rectangle.

    Parameters:
    length (int): The length of the rectangle.
    width (int): The width of the rectangle.

    Returns:
    int: The number of squares in the rectangle.
     """""" string::right expression_statement::right if_statement::left if boolean_operator::left comparison_operator::left var_1 <= 0 comparison_operator::right or comparison_operator::left var_2 <= 0 comparison_operator::right boolean_operator::right : block::left return_statement::left return 0 return_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left var_3 = call::left min argument_list::left ( var_1 , var_2 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_4 = call::left max argument_list::left ( var_1 , var_2 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_5 = var_3 assignment::right expression_statement::right while_statement::left while comparison_operator::left var_3 > 1 comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_3 -= 1 augmented_assignment::right expression_statement::right expression_statement::left augmented_assignment::left var_5 += var_3 augmented_assignment::right expression_statement::right block::right while_statement::right return_statement::left return var_5 return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",lm
1075,"def find_perimeter_of_square(side):
    return 4 * side","def find_perimeter_of_square(var_1):
    return 4 * var_1",module::left function_definition::left def find_perimeter_of_square parameters::left ( var_1 ) parameters::right : block::left return_statement::left return binary_operator::left 4 * var_1 binary_operator::right return_statement::right block::right function_definition::right module::right,lm
1076,"def replace_char(str1,ch,newch):
 str2 = str1.replace(ch, newch)
 return str2","def replace_char(var_1,var_2,var_3):
 var_4 = var_1.replace(var_2, var_3)
 return var_4","module::left function_definition::left def replace_char parameters::left ( var_1 , var_2 , var_3 ) parameters::right : block::left expression_statement::left assignment::left var_4 = call::left attribute::left var_1 . replace attribute::right argument_list::left ( var_2 , var_3 ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return var_4 return_statement::right block::right function_definition::right module::right",human
1077,"from operator import eq
def count_same_pair(nums1, nums2):
    result = sum(map(eq, nums1, nums2))
    return result","from operator import eq
def count_same_pair(var_1, var_2):
    var_3 = sum(map(eq, var_1, var_2))
    return var_3","module::left import_from_statement::left from dotted_name::left operator dotted_name::right import dotted_name::left eq dotted_name::right import_from_statement::right function_definition::left def count_same_pair parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = call::left sum argument_list::left ( call::left map argument_list::left ( eq , var_1 , var_2 ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",human
1078,"def neg_nos(list1):
  for num in list1: 
    if num < 0: 
       return num ","def neg_nos(var_1):
  for var_2 in var_1: 
    if var_2 < 0: 
       return var_2 ",module::left function_definition::left def neg_nos parameters::left ( var_1 ) parameters::right : block::left for_statement::left for var_2 in var_1 : block::left if_statement::left if comparison_operator::left var_2 < 0 comparison_operator::right : block::left return_statement::left return var_2 return_statement::right block::right if_statement::right block::right for_statement::right block::right function_definition::right module::right,human
1079,"def count_elements_in_range(lst, start, end):
    count = 0
    for element in lst:
        if start <= element <= end:
            count += 1
    return count","def count_elements_in_range(var_1, var_2, var_3):
    var_4 = 0
    for var_5 in var_1:
        if var_2 <= var_5 <= var_3:
            var_4 += 1
    return var_4","module::left function_definition::left def count_elements_in_range parameters::left ( var_1 , var_2 , var_3 ) parameters::right : block::left expression_statement::left assignment::left var_4 = 0 assignment::right expression_statement::right for_statement::left for var_5 in var_1 : block::left if_statement::left if comparison_operator::left var_2 <= var_5 <= var_3 comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_4 += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_4 return_statement::right block::right function_definition::right module::right",lm
1080,"def flatten(test_tuple): 
	for tup in test_tuple: 
		if isinstance(tup, tuple): 
			yield from flatten(tup) 
		else: 
			yield tup 
def count_element_freq(test_tuple):
  res = {}
  for ele in flatten(test_tuple):
    if ele not in res:
      res[ele] = 0
    res[ele] += 1
  return (res) ","def flatten(var_1): 
	for var_2 in var_1: 
		if isinstance(var_2, tuple): 
			yield from flatten(var_2) 
		else: 
			yield var_2 
def count_element_freq(var_1):
  var_3 = {}
  for var_4 in flatten(var_1):
    if var_4 not in var_3:
      var_3[var_4] = 0
    var_3[var_4] += 1
  return (var_3) ","module::left function_definition::left def flatten parameters::left ( var_1 ) parameters::right : block::left for_statement::left for var_2 in var_1 : block::left if_statement::left if call::left isinstance argument_list::left ( var_2 , tuple ) argument_list::right call::right : block::left expression_statement::left yield::left yield from call::left flatten argument_list::left ( var_2 ) argument_list::right call::right yield::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left yield::left yield var_2 yield::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right block::right function_definition::right function_definition::left def count_element_freq parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_3 = dictionary::left { } dictionary::right assignment::right expression_statement::right for_statement::left for var_4 in call::left flatten argument_list::left ( var_1 ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left var_4 not in var_3 comparison_operator::right : block::left expression_statement::left assignment::left subscript::left var_3 [ var_4 ] subscript::right = 0 assignment::right expression_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left subscript::left var_3 [ var_4 ] subscript::right += 1 augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return parenthesized_expression::left ( var_3 ) parenthesized_expression::right return_statement::right block::right function_definition::right module::right",human
